Time;PT100 1 [ºC];PT100 2 [ºC];PT100 3 [ºC];PT100 4 [ºC];Umidade 1 [%];Temp. TH 1 [ºC];Umidade 2 [%];Temp. TH 2 [ºC]
18/09/2020 17:34:34,781;38,573566;-14,808505;33,245782;33,079709;46,740226;28,785223;70,918502;32,543886
18/09/2020 17:34:35,781;38,574954;-14,809416;33,24763;33,083713;46,843112;28,785223;70,969944;32,49244
18/09/2020 17:34:36,781;38,575417;-14,810175;33,251326;33,091413;46,791669;28,785223;71,021386;32,49244
18/09/2020 17:34:37,781;38,576497;-14,806682;33,254252;33,096649;46,843112;28,785223;71,021386;32,595332
18/09/2020 17:34:38,781;38,576959;-14,806531;33,254252;33,099267;46,843112;28,785223;70,969944;32,543886
18/09/2020 17:34:39,781;38,577268;-14,806227;33,2561;33,102809;46,843112;28,836662;70,969944;32,543886
18/09/2020 17:34:40,781;38,578656;-14,808201;33,26072;33,112358;46,740226;28,836662;70,867059;32,543886
18/09/2020 17:34:41,781;38,579736;-14,807442;33,2638;33,117594;46,791669;28,836662;70,867059;32,646779
18/09/2020 17:34:42,781;38,578502;-14,804557;33,266418;33,121906;46,843112;29,248174;70,969944;32,595332
18/09/2020 17:34:43,781;38,580507;-14,806227;33,267649;33,12437;46,843112;28,785223;70,918502;32,543886
18/09/2020 17:34:44,781;38,581278;-14,805012;33,270575;33,129606;46,791669;28,836662;70,764175;32,595332
18/09/2020 17:34:45,781;38,580353;-14,803797;33,277659;33,134534;46,637339;28,785223;70,764175;32,543886
18/09/2020 17:34:46,781;38,58205;-14,805164;33,278891;33,13515;46,637339;28,785223;70,712732;32,595332
18/09/2020 17:34:47,781;38,581741;-14,801975;33,281971;33,134842;46,688782;28,785223;70,764175;32,595332
18/09/2020 17:34:48,781;38,583746;-14,802279;33,285667;33,13592;46,740226;28,785223;70,764175;32,543886
18/09/2020 17:34:49,781;38,583283;-14,801672;33,289979;33,134996;46,637339;28,785223;70,867059;32,543886
18/09/2020 17:34:50,781;38,583283;-14,800761;33,291981;33,13284;46,740226;28,785223;70,712732;32,595332
18/09/2020 17:34:51,781;38,585597;-14,798787;33,294445;33,130068;46,637339;28,682344;70,764175;32,49244
18/09/2020 17:34:52,782;38,586368;-14,801368;33,295677;33,129914;46,637339;28,836662;70,712732;32,595332
18/09/2020 17:34:53,782;38,587448;-14,800761;33,298141;33,13207;46,688782;28,785223;70,66129;32,595332
18/09/2020 17:34:54,781;38,587602;-14,802127;33,302145;33,134688;46,637339;28,836662;70,506963;32,543886
18/09/2020 17:34:55,781;38,588065;-14,799698;33,305225;33,135304;46,688782;28,785223;70,66129;32,543886
18/09/2020 17:34:56,781;38,589916;-14,798635;33,307689;33,13823;46,637339;28,733783;70,66129;32,646779
18/09/2020 17:34:57,781;38,590687;-14,797116;33,318007;33,140233;46,740226;28,836662;70,712732;32,595332
18/09/2020 17:34:58,781;38,590996;-14,798331;33,322165;33,141311;46,637339;28,733783;70,764175;32,646779
18/09/2020 17:34:59,781;38,593618;-14,796813;33,328325;33,140849;46,585896;28,785223;70,764175;32,646779
18/09/2020 17:35:00,781;38,594852;-14,79575;33,333253;33,143621;46,585896;28,785223;70,712732;32,646779
18/09/2020 17:35:01,781;38,595315;-14,795902;33,339567;33,144237;46,585896;28,836662;70,764175;32,595332
18/09/2020 17:35:02,781;38,598399;-14,794687;33,349269;33,146701;46,483009;28,836662;70,815617;32,543886
18/09/2020 17:35:03,781;38,597474;-14,793169;33,35543;33,147163;46,637339;28,836662;70,764175;32,543886
18/09/2020 17:35:04,781;38,597165;-14,792106;33,358202;33,148395;46,534453;28,733783;70,764175;32,646779
18/09/2020 17:35:05,781;38,598554;-14,792713;33,361898;33,150859;46,534453;28,93954;70,764175;32,595332
18/09/2020 17:35:06,781;38,597474;-14,79165;33,37006;33,152399;46,534453;28,785223;70,609848;32,543886
18/09/2020 17:35:07,782;38,598399;-14,789676;33,373294;33,154401;46,585896;28,888101;70,558405;32,595332
18/09/2020 17:35:08,781;38,599479;-14,78998;33,375604;33,154247;46,534453;28,836662;70,609848;32,595332
18/09/2020 17:35:09,781;38,600096;-14,78831;33,377452;33,152553;46,431566;28,785223;70,609848;32,698225
18/09/2020 17:35:10,781;38,599171;-14,788765;33,38238;33,151629;46,32868;28,836662;70,609848;32,543886
18/09/2020 17:35:11,781;38,599171;-14,788006;33,38546;33,151321;46,380123;28,682344;70,712732;32,595332
18/09/2020 17:35:12,781;38,600867;-14,786184;33,389618;33,154863;46,380123;28,888101;70,712732;32,698225
18/09/2020 17:35:13,781;38,600096;-14,78755;33,39162;33,155171;46,32868;28,785223;70,712732;32,595332
18/09/2020 17:35:14,781;38,599016;-14,78755;33,397472;33,160407;46,380123;28,888101;70,764175;32,595332
18/09/2020 17:35:15,781;38,600096;-14,787399;33,399474;33,161793;46,277237;28,785223;70,764175;32,595332
18/09/2020 17:35:16,781;38,600867;-14,787095;33,40163;33,162409;46,380123;28,836662;70,815617;32,646779
18/09/2020 17:35:17,781;38,600096;-14,786791;33,403324;33,16318;46,32868;28,733783;70,764175;32,595332
18/09/2020 17:35:18,782;38,600559;-14,784058;33,404711;33,162872;46,483009;28,836662;70,867059;32,646779
18/09/2020 17:35:19,781;38,601947;-14,788613;33,411949;33,166106;46,32868;28,785223;70,609848;32,646779
18/09/2020 17:35:20,781;38,602718;-14,788917;33,413643;33,164874;46,225793;28,836662;70,712732;32,595332
18/09/2020 17:35:21,781;38,600559;-14,788613;33,416415;33,165644;46,225793;28,836662;70,66129;32,543886
18/09/2020 17:35:22,781;38,600405;-14,78588;33,420573;33,169032;46,071464;28,785223;70,506963;32,595332
18/09/2020 17:35:23,781;38,601639;-14,787247;33,426117;33,17165;46,225793;28,836662;70,558405;32,595332
18/09/2020 17:35:24,781;38,601484;-14,787854;33,427811;33,173036;46,122907;28,836662;70,506963;32,698225
18/09/2020 17:35:25,781;38,602256;-14,78755;33,427503;33,173652;46,122907;28,836662;70,506963;32,646779
18/09/2020 17:35:26,781;38,601022;-14,788917;33,430429;33,173806;46,071464;28,836662;70,558405;32,595332
18/09/2020 17:35:27,781;38,601793;-14,790739;33,432123;33,174422;46,17435;28,836662;70,558405;32,595332
18/09/2020 17:35:28,781;38,602256;-14,788613;33,433201;33,173652;46,071464;28,785223;70,558405;32,749671
18/09/2020 17:35:29,781;38,601639;-14,787399;33,434279;33,17088;46,122907;28,836662;70,506963;32,646779
18/09/2020 17:35:30,781;38,601176;-14,789069;33,43582;33,171804;46,17435;28,785223;70,455521;32,698225
18/09/2020 17:35:31,781;38,60025;-14,78998;33,439978;33,17396;46,17435;28,888101;70,455521;32,749671
18/09/2020 17:35:32,781;38,599479;-14,791195;33,442288;33,1755;46,17435;28,836662;70,455521;32,698225
18/09/2020 17:35:33,781;38,597937;-14,792713;33,447062;33,177656;46,122907;28,93954;70,455521;32,698225
18/09/2020 17:35:34,782;38,597011;-14,793624;33,450142;33,180428;46,17435;28,93954;70,558405;32,749671
18/09/2020 17:35:35,781;38,597165;-14,795294;33,45199;33,186743;46,122907;28,836662;70,301194;32,698225
18/09/2020 17:35:36,781;38,59516;-14,797572;33,458304;33,198447;46,122907;28,836662;70,352636;32,698225
18/09/2020 17:35:37,781;38,592692;-14,797268;33,462309;33,20584;45,968577;28,888101;70,301194;32,646779
18/09/2020 17:35:38,781;38,592538;-14,798787;33,468777;33,212;46,122907;28,836662;70,301194;32,646779
18/09/2020 17:35:39,781;38,591304;-14,79985;33,474937;33,222165;45,968577;28,836662;70,352636;32,646779
18/09/2020 17:35:40,781;38,590996;-14,800761;33,48695;33,2408;46,071464;28,888101;70,455521;32,595332
18/09/2020 17:35:41,781;38,589607;-14,802279;33,492648;33,250657;45,968577;28,836662;70,352636;32,698225
18/09/2020 17:35:42,782;38,589453;-14,804101;33,497884;33,259281;46,122907;28,93954;70,455521;32,646779
18/09/2020 17:35:43,781;38,588219;-14,80486;33,503429;33,269138;46,071464;28,785223;70,455521;32,646779
18/09/2020 17:35:44,781;38,587757;-14,806379;33,510821;33,285155;46,122907;28,836662;70,455521;32,698225
18/09/2020 17:35:45,781;38,58714;-14,806682;33,513439;33,293318;46,17435;28,836662;70,455521;32,698225
18/09/2020 17:35:46,781;38,588065;-14,807593;33,51806;33,304407;46,17435;28,888101;70,404079;32,698225
18/09/2020 17:35:47,782;38,587757;-14,808049;33,520524;33,313648;46,071464;28,836662;70,455521;32,801117
18/09/2020 17:35:48,781;38,585443;-14,807138;33,525298;33,337058;46,225793;28,836662;70,404079;32,698225
18/09/2020 17:35:49,782;38,585906;-14,806379;33,528378;33,346607;46,277237;28,93954;70,455521;32,646779
18/09/2020 17:35:50,781;38,585597;-14,809112;33,533461;33,355848;46,17435;28,785223;70,404079;32,646779
18/09/2020 17:35:51,782;38,5839;-14,809567;33,535463;33,362316;46,225793;28,888101;70,352636;32,646779
18/09/2020 17:35:52,781;38,584517;-14,808808;33,537773;33,370479;46,225793;28,836662;70,352636;32,698225
18/09/2020 17:35:53,781;38,583592;-14,810782;33,544703;33,385419;46,277237;28,93954;70,404079;32,646779
18/09/2020 17:35:54,781;38,582821;-14,809416;33,547938;33,392042;46,225793;28,785223;70,352636;32,595332
18/09/2020 17:35:55,782;38,582821;-14,809567;33,550556;33,399743;46,225793;28,836662;70,249752;32,595332
18/09/2020 17:35:56,781;38,583438;-14,808808;33,552866;33,405287;46,225793;28,888101;70,146867;32,698225
18/09/2020 17:35:57,781;38,580661;-14,808656;33,55918;33,416993;46,32868;28,93954;70,146867;32,646779
18/09/2020 17:35:58,781;38,58097;-14,810782;33,561183;33,420381;46,277237;28,785223;70,301194;32,595332
18/09/2020 17:35:59,781;38,580044;-14,811693;33,562261;33,42531;46,32868;28,836662;70,301194;32,698225
18/09/2020 17:36:00,781;38,578502;-14,811389;33,565495;33,428698;46,277237;28,888101;70,146867;32,698225
18/09/2020 17:36:01,781;38,578502;-14,813971;33,568575;33,438863;46,225793;28,836662;70,249752;32,698225
18/09/2020 17:36:02,781;38,579582;-14,815034;33,569961;33,443022;46,225793;28,888101;70,301194;32,698225
18/09/2020 17:36:03,781;38,579273;-14,81473;33,571501;33,444716;46,17435;28,836662;70,249752;32,749671
18/09/2020 17:36:04,781;38,578502;-14,814426;33,570885;33,449953;46,17435;28,836662;70,095425;32,749671
18/09/2020 17:36:05,781;38,578965;-14,815034;33,572887;33,452417;46,225793;28,836662;70,352636;32,698225
18/09/2020 17:36:06,781;38,578348;-14,815793;33,573966;33,46289;46,380123;28,93954;70,249752;32,646779
18/09/2020 17:36:07,781;38,578348;-14,815489;33,576738;33,468281;46,380123;28,888101;70,198309;32,749671
18/09/2020 17:36:08,781;38,579119;-14,816097;33,576738;33,469359;46,380123;28,93954;70,198309;32,698225
18/09/2020 17:36:09,781;38,578193;-14,819133;33,578894;33,474442;46,380123;28,836662;70,146867;32,698225
18/09/2020 17:36:10,781;38,577268;-14,817008;33,577508;33,477831;46,431566;28,93954;70,249752;32,698225
18/09/2020 17:36:11,781;38,576805;-14,819285;33,576276;33,480141;46,380123;28,785223;69,99254;32,749671
18/09/2020 17:36:12,781;38,576188;-14,822929;33,577816;33,480757;46,380123;28,888101;69,941098;32,646779
18/09/2020 17:36:13,781;38,576343;-14,82384;33,577046;33,483221;46,32868;28,888101;69,99254;32,646779
18/09/2020 17:36:14,781;38,5748;-14,8246;33,576738;33,481219;46,380123;28,93954;70,043982;32,698225
18/09/2020 17:36:15,782;38,573875;-14,823992;33,576584;33,479833;46,380123;28,888101;70,043982;32,698225
18/09/2020 17:36:16,781;38,573566;-14,824903;33,575044;33,478909;46,32868;28,888101;69,99254;32,749671
18/09/2020 17:36:17,781;38,573412;-14,824296;33,57566;33,481527;46,431566;28,888101;69,99254;32,698225
18/09/2020 17:36:18,781;38,571561;-14,828547;33,573966;33,485994;46,380123;28,888101;69,735329;32,749671
18/09/2020 17:36:19,781;38,57079;-14,827788;33,572887;33,489074;46,431566;28,888101;69,838213;32,749671
18/09/2020 17:36:20,781;38,571098;-14,828547;33,573041;33,489998;46,32868;28,888101;69,889655;32,749671
18/09/2020 17:36:21,781;38,568785;-14,829458;33,571655;33,492771;46,380123;28,93954;69,99254;32,801117
18/09/2020 17:36:22,781;38,568476;-14,830218;33,570115;33,492925;46,380123;28,836662;69,941098;32,801117
18/09/2020 17:36:23,781;38,568013;-14,831584;33,566265;33,494927;46,225793;28,990979;69,941098;32,749671
18/09/2020 17:36:24,781;38,568013;-14,831888;33,564879;33,495543;46,225793;28,888101;69,941098;32,698225
18/09/2020 17:36:25,781;38,567551;-14,83204;33,561491;33,495081;46,277237;28,888101;69,941098;32,801117
18/09/2020 17:36:26,781;38,567396;-14,831432;33,558256;33,495543;46,225793;28,785223;69,889655;32,698225
18/09/2020 17:36:27,781;38,567088;-14,833103;33,556562;33,498469;46,32868;28,93954;69,889655;32,749671
18/09/2020 17:36:28,781;38,567242;-14,833103;33,55379;33,50078;46,17435;28,888101;69,838213;32,698225
18/09/2020 17:36:29,781;38,566779;-14,834469;33,552404;33,504014;46,32868;28,93954;69,683886;32,698225
18/09/2020 17:36:30,781;38,566934;-14,832951;33,55148;33,506325;46,17435;28,888101;69,683886;32,749671
18/09/2020 17:36:31,781;38,565237;-14,833558;33,552866;33,517414;46,225793;28,93954;69,838213;32,698225
18/09/2020 17:36:32,781;38,565854;-14,833558;33,554406;33,522035;46,225793;28,888101;69,735329;32,646779
18/09/2020 17:36:33,781;38,565391;-14,833254;33,55456;33,528042;46,534453;28,888101;69,683886;32,749671
18/09/2020 17:36:34,781;38,564003;-14,832343;33,554714;33,534203;46,17435;28,888101;69,683886;32,698225
18/09/2020 17:36:35,781;38,565391;-14,833103;33,555176;33,542058;46,17435;28,888101;69,735329;32,749671
18/09/2020 17:36:36,782;38,563849;-14,833558;33,555176;33,546525;46,277237;28,990979;69,735329;32,749671
18/09/2020 17:36:37,781;38,56462;-14,833558;33,557024;33,550221;46,277237;28,836662;69,735329;32,749671
18/09/2020 17:36:38,781;38,562615;-14,832799;33,555484;33,554226;46,534453;28,93954;69,735329;32,749671
18/09/2020 17:36:39,781;38,564157;-14,831432;33,555022;33,556382;46,225793;28,888101;69,632444;32,801117
18/09/2020 17:36:40,781;38,56462;-14,83204;33,55687;33,557769;46,225793;28,990979;69,683886;32,801117
18/09/2020 17:36:41,781;38,563386;-14,830977;33,55687;33,560387;46,122907;28,888101;69,632444;32,801117
18/09/2020 17:36:42,781;38,563386;-14,830673;33,557024;33,560849;46,02002;28,93954;69,735329;32,749671
18/09/2020 17:36:43,782;38,56462;-14,830977;33,558564;33,562235;46,122907;28,93954;69,786771;32,698225
18/09/2020 17:36:44,781;38,562306;-14,831281;33,560412;33,56701;46,122907;28,836662;69,581002;32,801117
18/09/2020 17:36:45,781;38,560918;-14,830369;33,562107;33,569629;46,17435;29,042418;69,632444;32,749671
18/09/2020 17:36:46,782;38,562461;-14,829307;33,563801;33,573787;45,968577;28,785223;69,581002;32,749671
18/09/2020 17:36:47,781;38,56061;-14,830521;33,565187;33,576714;46,02002;28,93954;69,581002;32,698225
18/09/2020 17:36:48,781;38,558296;-14,832647;33,566727;33,584723;45,968577;28,888101;69,529559;32,698225
18/09/2020 17:36:49,782;38,559067;-14,832951;33,564109;33,585493;46,071464;29,042418;69,529559;32,749671
18/09/2020 17:36:50,781;38,559838;-14,831584;33,565033;33,586879;45,968577;28,93954;69,581002;32,749671
18/09/2020 17:36:51,781;38,558296;-14,832343;33,563801;33,587342;45,968577;28,990979;69,632444;32,698225
18/09/2020 17:36:52,781;38,557525;-14,834469;33,563031;33,585031;45,762804;28,990979;69,581002;32,749671
18/09/2020 17:36:53,782;38,557062;-14,834925;33,561645;33,584107;45,814248;28,836662;69,632444;32,852563
18/09/2020 17:36:54,781;38,555828;-14,836443;33,561183;33,584107;45,814248;28,93954;69,426675;32,749671
18/09/2020 17:36:55,782;38,55552;-14,837961;33,561645;33,582413;45,814248;28,93954;69,478117;32,801117
18/09/2020 17:36:56,781;38,554903;-14,838265;33,561645;33,582259;45,814248;28,888101;69,478117;32,749671
18/09/2020 17:36:57,781;38,553515;-14,836443;33,564263;33,582259;45,968577;28,93954;69,426675;32,749671
18/09/2020 17:36:58,781;38,552435;-14,839328;33,564263;33,583491;46,071464;28,93954;69,478117;32,749671
18/09/2020 17:36:59,782;38,552281;-14,840695;33,557332;33,583799;45,968577;28,888101;69,32379;32,749671
18/09/2020 17:37:00,781;38,553515;-14,837961;33,550094;33,583337;46,02002;28,888101;69,478117;32,801117
18/09/2020 17:37:01,781;38,551509;-14,838872;33,544703;33,579332;45,968577;28,888101;69,478117;32,801117
18/09/2020 17:37:02,781;38,550892;-14,837658;33,543625;33,579486;45,968577;28,888101;69,478117;32,749671
18/09/2020 17:37:03,781;38,548887;-14,840391;33,544241;33,57656;45,968577;28,93954;69,426675;32,801117
18/09/2020 17:37:04,781;38,550275;-14,843276;33,545781;33,577022;45,762804;29,042418;69,478117;32,698225
18/09/2020 17:37:05,781;38,547345;-14,84358;33,547938;33,575944;45,865691;28,93954;69,529559;32,801117
18/09/2020 17:37:06,781;38,547808;-14,846161;33,549786;33,574865;45,814248;28,93954;69,581002;32,698225
18/09/2020 17:37:07,781;38,547036;-14,846464;33,552712;33,576406;45,711361;28,888101;69,632444;32,801117
18/09/2020 17:37:08,782;38,545185;-14,846161;33,553328;33,57733;45,659918;28,93954;69,529559;32,801117
18/09/2020 17:37:09,781;38,545031;-14,845553;33,554098;33,578254;45,762804;28,990979;69,581002;32,852563
18/09/2020 17:37:10,781;38,545648;-14,845705;33,553944;33,579794;45,608475;28,888101;69,632444;32,801117
18/09/2020 17:37:11,781;38,545494;-14,844946;33,555484;33,582413;45,711361;28,888101;69,632444;32,852563
18/09/2020 17:37:12,781;38,547191;-14,843883;33,556408;33,584261;45,608475;28,93954;69,683886;32,904009
18/09/2020 17:37:13,781;38,548116;-14,844491;33,55687;33,584877;45,711361;29,042418;69,581002;32,852563
18/09/2020 17:37:14,781;38,54827;-14,843731;33,556716;33,585801;45,711361;28,888101;69,632444;32,801117
18/09/2020 17:37:15,781;38,54827;-14,84358;33,55841;33,584877;45,711361;28,836662;69,632444;32,852563
18/09/2020 17:37:16,781;38,549196;-14,843276;33,560412;33,584569;45,659918;28,888101;69,683886;32,852563
18/09/2020 17:37:17,781;38,549196;-14,844339;33,562723;33,585031;45,711361;28,93954;69,478117;32,801117
18/09/2020 17:37:18,781;38,549196;-14,839935;33,566419;33,584877;45,659918;28,93954;69,272348;32,801117
18/09/2020 17:37:19,781;38,547653;-14,843428;33,571347;33,584569;45,711361;28,579466;69,375232;32,801117
18/09/2020 17:37:20,781;38,547653;-14,843428;33,575044;33,583953;45,762804;29,042418;69,32379;32,852563
18/09/2020 17:37:21,781;38,547808;-14,843124;33,579356;33,585185;45,659918;28,888101;69,272348;32,698225
18/09/2020 17:37:22,781;38,544568;-14,845402;33,587519;33,584107;45,762804;28,990979;69,375232;32,801117
18/09/2020 17:37:23,781;38,544723;-14,845857;33,590599;33,586571;45,711361;28,836662;69,272348;32,801117
18/09/2020 17:37:24,781;38,543951;-14,846161;33,595681;33,587496;45,762804;28,990979;69,32379;32,852563
18/09/2020 17:37:25,781;38,543335;-14,847072;33,601226;33,58996;45,711361;29,042418;69,220905;32,852563
18/09/2020 17:37:26,781;38,541946;-14,847983;33,604768;33,591192;45,865691;28,888101;69,220905;32,852563
18/09/2020 17:37:27,781;38,541638;-14,847831;33,614779;33,596737;45,762804;28,93954;69,32379;32,852563
18/09/2020 17:37:28,781;38,541329;-14,849501;33,618013;33,59951;45,659918;28,93954;69,272348;32,904009
18/09/2020 17:37:29,781;38,540095;-14,847527;33,622942;33,603668;45,711361;28,990979;69,272348;32,852563
18/09/2020 17:37:30,781;38,54025;-14,847983;33,628794;33,605363;45,608475;28,93954;69,272348;32,955455
18/09/2020 17:37:31,781;38,541175;-14,84692;33,639113;33,614758;45,659918;28,93954;69,375232;32,904009
18/09/2020 17:37:32,781;38,539324;-14,846009;33,646352;33,619841;45,659918;28,93954;69,32379;32,904009
18/09/2020 17:37:33,781;38,541175;-14,844035;33,654207;33,624154;45,557032;28,990979;69,32379;32,852563
18/09/2020 17:37:34,781;38,541175;-14,847224;33,661292;33,627543;45,505588;28,93954;69,32379;32,904009
