Time;Tempo de processo;PT100 1 [ºC];PT100 2 [ºC];PT100 3 [ºC];PT100 4 [ºC];Umidade 1 [%];Temp. TH 1 [ºC];Umidade 2 [%];Temp. TH 2 [ºC];
16:19:49;62,55;40,945902;23,327951;55,084119;55,476232;28,632212;32,437393;18,704557;50,189899;
16:19:50;62,57;40,948372;23,329947;55,101169;55,485069;28,735099;32,540271;18,653115;50,189899;
16:19:51;62,59;40,949761;23,331175;55,10799;55,490651;28,632212;32,437393;18,704557;50,138453;
16:19:52;62,60;40,951304;23,332711;55,115895;55,499953;28,632212;32,488832;18,498788;50,241345;
16:19:53;62,62;40,952385;23,333479;55,123956;55,508481;28,477882;32,540271;18,653115;50,292791;
16:19:54;62,64;40,954392;23,33609;55,138217;55,531892;28,426439;32,437393;18,601672;50,292791;
16:19:55;62,65;40,955318;23,337625;55,145347;55,54445;28,477882;32,488832;18,601672;50,344237;
16:19:56;62,67;40,956861;23,339929;55,153098;55,5598;28,426439;32,488832;18,601672;50,344237;
16:19:57;62,69;40,958868;23,340696;55,160073;55,572513;28,477882;32,488832;18,447345;50,241345;
16:19:58;62,70;40,961955;23,342539;55,171544;55,603987;28,477882;32,488832;18,395903;50,241345;
16:19:59;62,72;40,963653;23,346532;55,177279;55,619802;28,323553;32,488832;18,395903;50,344237;
16:20:00;62,74;40,96427;23,346993;55,185805;55,638252;28,323553;32,437393;18,447345;50,344237;
16:20:01;62,75;40,967512;23,349757;55,194021;55,656858;28,426439;32,488832;18,344461;50,395683;
16:20:02;62,77;40,968746;23,350371;55,200221;55,674378;28,426439;32,540271;18,447345;50,395683;
16:20:03;62,79;40,972297;23,354364;55,223628;55,704923;28,323553;32,488832;18,344461;50,344237;
16:20:04;62,80;40,973686;23,354517;55,230449;55,717482;28,374996;32,488832;18,447345;50,498575;
16:20:05;62,82;40,974612;23,357128;55,237734;55,731902;28,374996;32,488832;18,55023;50,447129;
16:20:06;62,84;40,976464;23,359738;55,243935;55,744616;28,323553;32,488832;18,601672;50,395683;
16:20:07;62,85;40,979243;23,36066;55,252926;55,77175;28,374996;32,540271;18,55023;50,395683;
16:20:08;62,87;40,981095;23,362196;55,256336;55,78524;28,374996;32,540271;18,601672;50,395683;
16:20:09;62,89;40,981558;23,362196;55,259902;55,801056;28,27211;32,437393;18,601672;50,498575;
16:20:10;62,90;40,982484;23,363424;55,261452;55,81377;28,374996;32,488832;18,601672;50,550021;
16:20:11;62,92;40,984645;23,364499;55,270753;55,842766;28,374996;32,488832;18,601672;50,550021;
16:20:12;62,94;40,984954;23,364345;55,279279;55,860442;28,323553;32,488832;18,653115;50,652914;
16:20:13;62,95;40,984954;23,365574;55,286874;55,879514;28,426439;32,437393;18,601672;50,498575;
16:20:14;62,97;40,986806;23,366035;55,297881;55,900137;28,27211;32,437393;18,601672;50,498575;
16:20:15;62,99;40,987578;23,363578;55,322838;55,952702;28,27211;32,488832;18,858884;50,447129;
16:20:16;63,00;40,988504;23,364806;55,336015;55,981699;28,426439;32,488832;18,858884;50,550021;
16:20:17;63,02;40,988504;23,36496;55,350277;56,013642;28,374996;32,437393;19,21898;50,498575;
16:20:18;63,04;40,987578;23,365113;55,365624;56,042794;28,426439;32,540271;19,321865;50,550021;
16:20:19;63,05;40,988349;23,365267;55,379421;56,072877;28,374996;32,488832;19,270422;50,498575;
16:20:20;63,07;40,990356;23,368645;55,4081;56,131493;28,323553;32,488832;19,373307;50,601467;
16:20:21;63,09;40,991437;23,370181;55,422207;56,15708;28,374996;32,59171;19,424749;50,498575;
16:20:22;63,10;40,992826;23,370334;55,436004;56,182357;28,323553;32,488832;20,042057;50,601467;
16:20:23;63,12;40,993598;23,370949;55,453366;56,204842;28,323553;32,488832;19,836288;50,550021;
16:20:24;63,14;40,996376;23,373252;55,482356;56,254156;28,374996;32,540271;19,836288;50,498575;
16:20:25;63,15;40,998537;23,376324;55,495688;56,276642;28,27211;32,488832;19,527634;50,550021;
16:20:26;63,17;40,998383;23,377706;55,506075;56,299283;28,374996;32,540271;19,630519;50,550021;
16:20:27;63,19;41,000698;23,378627;55,517702;56,317272;28,374996;32,540271;19,88773;50,601467;
16:20:28;63,20;41,003785;23,382313;55,536461;56,345652;28,374996;32,540271;20,144942;50,601467;
16:20:29;63,22;41,005483;23,382773;55,544677;56,358989;28,323553;32,540271;20,144942;50,70436;
16:20:30;63,24;41,005329;23,381698;55,554289;56,373411;28,323553;32,488832;20,093499;50,652914;
16:20:31;63,25;41,005792;23,38308;55,563126;56,385663;28,426439;32,540271;19,990615;50,550021;
16:20:32;63,27;41,005329;23,383234;55,573048;56,39931;28,426439;32,59171;19,939172;50,601467;
16:20:33;63,29;41,007953;23,382927;55,590876;56,421332;28,323553;32,488832;20,247826;50,601467;
16:20:34;63,30;41,006409;23,382006;55,598473;56,430792;28,323553;32,59171;20,144942;50,550021;
16:20:35;63,32;41,007335;23,383541;55,604519;56,439321;28,323553;32,540271;20,196384;50,550021;
16:20:36;63,34;41,007026;23,383234;55,609945;56,448471;28,27211;32,488832;20,144942;50,70436;
16:20:37;63,35;41,009033;23,385538;55,619557;56,462894;28,374996;32,540271;20,144942;50,652914;
16:20:38;63,37;41,008416;23,385998;55,624983;56,468477;28,323553;32,540271;20,196384;50,70436;
16:20:39;63,39;41,010422;23,38692;55,627929;56,474836;28,27211;32,643149;20,196384;50,755806;
16:20:40;63,40;41,011348;23,388455;55,631029;56,477317;28,374996;32,540271;20,196384;50,70436;
16:20:41;63,42;41,011657;23,389223;55,637541;56,485847;28,323553;32,488832;19,939172;50,601467;
16:20:42;63,44;41,013355;23,388762;55,641261;56,489879;28,374996;32,59171;19,939172;50,550021;
16:20:43;63,45;41,012275;23,391987;55,643277;56,493446;28,323553;32,643149;20,247826;50,601467;
16:20:44;63,47;41,014899;23,392294;55,648393;56,494377;28,323553;32,643149;20,299269;50,601467;
16:20:45;63,49;41,015207;23,393677;55,651804;56,502131;28,323553;32,540271;20,607922;50,652914;
16:20:46;63,50;41,01567;23,393369;55,655059;56,505543;28,374996;32,540271;20,350711;50,70436;
16:20:47;63,52;41,015979;23,393216;55,656455;56,508335;28,323553;32,540271;20,350711;50,652914;
16:20:48;63,54;41,015979;23,394291;55,657385;56,511902;28,477882;32,540271;19,990615;50,652914;
16:20:49;63,55;41,016751;23,394137;55,660021;56,516244;28,374996;32,643149;20,144942;50,601467;
16:20:50;63,57;41,016442;23,395059;55,661726;56,525084;28,323553;32,540271;20,247826;50,601467;
16:20:51;63,59;41,017368;23,394905;55,664206;56,530047;28,374996;32,59171;20,144942;50,550021;
16:20:52;63,60;41,017214;23,393523;55,663276;56,533459;28,374996;32,59171;20,144942;50,652914;
16:20:53;63,62;41,017523;23,396287;55,663586;56,536716;28,374996;32,540271;20,350711;50,601467;
16:20:54;63,64;41,017831;23,395366;55,659866;56,540748;28,426439;32,540271;20,453596;50,601467;
16:20:55;63,65;41,019221;23,39598;55,65785;56,541989;28,323553;32,540271;20,505038;50,652914;
16:20:56;63,67;41,019992;23,397516;55,6563;56,539507;28,374996;32,540271;20,453596;50,550021;
16:20:57;63,69;41,019684;23,397823;55,652114;56,53594;28,426439;32,59171;20,55648;50,601467;
16:20:58;63,70;41,018294;23,396134;55,647153;56,531753;28,27211;32,488832;20,247826;50,601467;
16:20:59;63,72;41,017831;23,396901;55,644052;56,527721;28,374996;32,59171;20,350711;50,550021;
16:21:00;63,74;41,019684;23,397362;55,643587;56,525239;28,426439;32,59171;20,402153;50,550021;
16:21:01;63,75;41,018758;23,395826;55,642347;56,521362;28,323553;32,59171;20,710807;50,601467;
16:21:02;63,77;41,019375;23,397669;55,642502;56,517485;28,426439;32,59171;20,710807;50,601467;
16:21:03;63,79;41,018758;23,396594;55,641572;56,514383;28,477882;32,488832;20,659365;50,601467;
16:21:04;63,80;41,019066;23,397516;55,641261;56,510816;28,426439;32,59171;20,710807;50,601467;
16:21:05;63,82;41,019221;23,395366;55,639866;56,508179;28,529326;32,59171;20,762249;50,601467;
16:21:06;63,84;41,018294;23,397055;55,638316;56,504923;28,323553;32,540271;21,019461;50,498575;
16:21:07;63,85;41,01814;23,396287;55,639401;56,498874;28,374996;32,643149;20,813692;50,550021;
16:21:08;63,87;41,018449;23,395366;55,638471;56,494842;28,323553;32,59171;20,710807;50,447129;
16:21:09;63,89;41,01814;23,394137;55,636145;56,490034;28,374996;32,488832;20,55648;50,601467;
16:21:10;63,90;41,016597;23,394137;55,63444;56,486467;28,426439;32,59171;20,55648;50,601467;
16:21:11;63,92;41,016133;23,394905;55,625448;56,478093;28,323553;32,59171;20,916576;50,601467;
16:21:12;63,94;41,015362;23,39383;55,621727;56,47375;28,323553;32,437393;20,865134;50,550021;
16:21:13;63,95;41,015053;23,393062;55,618782;56,472354;28,323553;32,540271;20,916576;50,550021;
16:21:14;63,97;41,014744;23,392141;55,616611;56,471424;28,323553;32,59171;20,505038;50,498575;
16:21:15;63,99;41,013509;23,390759;55,60979;56,468787;28,323553;32,540271;20,762249;50,550021;
16:21:16;64,00;41,011966;23,389377;55,606534;56,468787;28,374996;32,643149;20,916576;50,498575;
16:21:17;64,02;41,010114;23,388302;55,603434;56,468632;28,27211;32,488832;20,813692;50,447129;
16:21:18;64,04;41,009805;23,38738;55,599558;56,469408;28,374996;32,59171;20,916576;50,447129;
16:21:19;64,05;41,007644;23,385384;55,594442;56,469408;28,426439;32,643149;21,019461;50,498575;
16:21:20;64,07;41,0061;23,383541;55,590256;56,470804;28,323553;32,488832;21,070903;50,550021;
16:21:21;64,09;41,006409;23,383388;55,58762;56,468477;28,323553;32,643149;20,813692;50,498575;
16:21:22;64,10;41,006409;23,381545;55,581729;56,465841;28,27211;32,540271;20,710807;50,550021;
16:21:23;64,12;41,004557;23,381545;55,576923;56,465376;28,477882;32,59171;20,607922;50,550021;
16:21:24;64,14;41,003168;23,380777;55,566071;56,459017;28,426439;32,59171;20,710807;50,447129;
16:21:25;64,15;41,00255;23,378166;55,56018;56,458397;28,323553;32,540271;20,710807;50,395683;
16:21:26;64,17;41,00147;23,378166;55,554599;56,457156;28,323553;32,59171;20,710807;50,447129;
16:21:27;64,19;41,002241;23,376324;55,548863;56,45452;28,323553;32,59171;20,968019;50,447129;
16:21:28;64,20;40,999;23,376324;55,535996;56,450798;28,426439;32,59171;21,019461;50,70436;
16:21:29;64,22;40,998537;23,374941;55,530415;56,450953;28,529326;32,59171;20,968019;50,447129;
16:21:30;64,24;40,996993;23,374634;55,527779;56,446765;28,477882;32,59171;21,070903;50,447129;
16:21:31;64,25;40,999772;23,374634;55,522663;56,443354;28,477882;32,540271;21,019461;50,498575;
16:21:32;64,27;40,998691;23,373867;55,510571;56,434824;28,529326;32,59171;21,122346;50,395683;
16:21:33;64,29;40,996993;23,373713;55,503595;56,432187;28,477882;32,59171;21,122346;50,344237;
16:21:34;64,30;40,997148;23,374174;55,500339;56,42769;28,529326;32,643149;21,122346;50,395683;
16:21:35;64,32;40,998537;23,372945;55,493518;56,425364;28,477882;32,59171;20,968019;50,395683;
16:21:36;64,34;40,99545;23,372024;55,481581;56,41823;28,426439;32,488832;20,968019;50,344237;
16:21:37;64,35;40,995759;23,370949;55,476155;56,414353;28,580769;32,59171;20,968019;50,344237;
16:21:38;64,37;40,994369;23,370181;55,467629;56,411096;28,426439;32,643149;21,019461;50,395683;
16:21:39;64,39;40,994215;23,370334;55,459878;56,407374;28,889428;32,59171;21,482442;50,447129;
16:21:40;64,40;40,992671;23,368185;55,450576;56,406444;28,477882;32,643149;21,533884;50,344237;
16:21:41;64,42;40,990665;23,365881;55,432128;56,398689;28,580769;32,540271;21,379557;50,292791;
16:21:42;64,44;40,990356;23,363731;55,421897;56,394812;28,529326;32,59171;21,173788;50,344237;
16:21:43;64,45;40,989276;23,362963;55,414146;56,387834;28,580769;32,59171;21,070903;50,292791;
16:21:44;64,47;40,988041;23,360967;55,404689;56,382251;28,477882;32,59171;21,122346;50,189899;
16:21:45;64,49;40,987886;23,358817;55,389032;56,365812;28,477882;32,59171;21,122346;50,292791;
16:21:46;64,50;40,988041;23,358664;55,382521;56,358834;28,580769;32,59171;21,173788;50,292791;
16:21:47;64,52;40,988504;23,358356;55,376165;56,350924;28,426439;32,540271;21,019461;50,344237;
16:21:48;64,54;40,987886;23,35851;55,369344;56,343791;28,477882;32,694588;21,173788;50,344237;
16:21:49;64,55;40,987115;23,360046;55,357253;56,33154;28,580769;32,643149;21,173788;50,344237;
16:21:50;64,57;40,988041;23,358817;55,352447;56,324251;28,632212;32,694588;21,22523;50,241345;
16:21:51;64,59;40,988658;23,360046;55,346091;56,317427;28,683655;32,540271;21,173788;50,241345;
16:21:52;64,60;40,989121;23,361274;55,33989;56,313861;28,580769;32,59171;21,019461;50,241345;
16:21:53;64,62;40,990202;23,362042;55,336635;56,309673;28,632212;32,59171;21,328115;50,241345;
16:21:54;64,64;40,991745;23,365267;55,329194;56,303315;29,300974;32,59171;21,22523;50,241345;
16:21:55;64,65;40,99298;23,365728;55,325784;56,300059;28,683655;32,488832;21,739653;50,292791;
16:21:56;64,67;40,994215;23,36757;55,323769;56,296182;28,632212;32,694588;21,739653;50,292791;
16:21:57;64,69;40,993752;23,366495;55,320823;56,29215;28,632212;32,59171;21,430999;50,292791;
16:21:58;64,70;40,994524;23,369567;55,304701;56,284241;28,683655;32,540271;21,585326;50,241345;
16:21:59;64,72;40,995604;23,370949;55,298501;56,278503;28,735099;32,643149;21,533884;50,241345;
16:22:00;64,74;40,99653;23,370181;55,29602;56,27199;28,735099;32,540271;21,739653;50,189899;
16:22:01;64,75;40,997302;23,370795;55,289355;56,262995;28,837985;32,643149;21,739653;50,241345;
16:22:02;64,77;40,999;23,36972;55,279589;56,24206;28,786542;32,59171;21,636769;50,087006;
16:22:03;64,79;40,99792;23,370334;55,273388;56,228724;28,683655;32,59171;21,89398;50,138453;
16:22:04;64,80;40,997611;23,370334;55,265792;56,211665;28,735099;32,59171;21,945423;50,189899;
16:22:05;64,82;40,997456;23,369567;55,258506;56,196158;28,735099;32,643149;22,202634;50,241345;
16:22:06;64,84;40,997302;23,368645;55,238354;56,163748;28,683655;32,488832;22,356961;50,241345;
16:22:07;64,85;40,996993;23,368645;55,229364;56,147621;28,786542;32,59171;22,511288;50,241345;
16:22:08;64,87;40,997302;23,367263;55,221458;56,130718;28,683655;33,054661;22,305519;50,138453;
16:22:09;64,89;40,995295;23,366802;55,213242;56,116141;28,735099;32,59171;22,254076;50,138453;
16:22:11;64,90;40,99545;23,368185;55,200996;56,087454;28,786542;32,643149;22,254076;50,189899;
16:22:11;64,92;40,995913;23,366649;55,197121;56,077064;28,837985;32,643149;22,768499;50,03556;
16:22:12;64,94;40,99545;23,368492;55,19061;56,065589;28,837985;32,643149;22,768499;50,138453;
16:22:13;64,95;40,995141;23,367417;55,18565;56,053959;28,837985;32,694588;22,768499;50,189899;
16:22:14;64,97;40,993752;23,367263;55,179914;56,043415;28,683655;32,643149;22,717057;50,189899;
16:22:15;64,99;40,994678;23,368799;55,166428;56,025737;28,735099;32,540271;22,459846;50,138453;
16:22:16;65,00;40,995141;23,367877;55,162863;56,017364;28,735099;32,59171;22,717057;50,087006;
16:22:17;65,02;40,994369;23,368031;55,156043;56,011471;28,837985;32,643149;22,717057;50,087006;
16:22:18;65,04;40,995141;23,368031;55,152323;56,002012;29,043758;32,643149;22,717057;50,03556;
16:22:19;65,05;40,994524;23,368799;55,141472;55,983405;28,735099;32,59171;22,717057;50,03556;
16:22:20;65,07;40,995141;23,367724;55,133256;55,973946;28,992315;32,643149;22,717057;50,087006;
16:22:21;65,09;40,996685;23,368952;55,125816;55,9603;28,992315;32,694588;22,717057;49,984114;
16:22:22;65,10;40,996067;23,368185;55,118685;55,948361;28,889428;32,540271;22,768499;50,138453;
16:22:23;65,12;40,993906;23,369874;55,102254;55,922776;28,940871;32,643149;22,56273;50,189899;
16:22:24;65,14;40,993443;23,368185;55,092954;55,908665;28,889428;32,746027;22,614173;50,138453;
16:22:25;65,15;40,995759;23,36926;55,085979;55,89533;28,940871;32,643149;22,614173;49,984114;
16:22:26;65,17;40,995141;23,369413;55,077918;55,88215;28,940871;32,694588;22,717057;49,984114;
16:22:27;65,19;40,994987;23,369874;55,070168;55,869901;28,940871;32,643149;22,768499;49,984114;
16:22:28;65,20;40,996376;23,370334;55,050947;55,843696;28,992315;32,694588;22,922826;49,984114;
16:22:29;65,22;40,995759;23,369106;55,041802;55,829276;29,095201;32,694588;22,717057;49,984114;
16:22:30;65,24;40,995604;23,36972;55,031262;55,815631;29,043758;32,540271;22,717057;49,984114;
16:22:31;65,25;40,995604;23,370181;55,021186;55,801676;29,095201;32,643149;22,511288;49,984114;
16:22:32;65,27;40,994832;23,36926;55,001191;55,774541;29,146644;32,643149;22,56273;50,087006;
16:22:33;65,29;40,995604;23,369874;54,98972;55,761672;29,043758;32,540271;22,511288;50,03556;
16:22:34;65,30;40,994832;23,370027;54,978715;55,748803;29,043758;32,694588;22,511288;49,984114;
16:22:35;65,32;40,996685;23,368338;54,967245;55,737639;28,992315;32,59171;22,511288;49,984114;
16:22:36;65,34;40,994987;23,36711;54,94539;55,711435;29,198088;32,694588;22,151192;49,881222;
16:22:37;65,35;40,994832;23,365728;54,93609;55,69624;29,249531;32,694588;22,305519;49,881222;
16:22:38;65,37;40,99545;23,364345;54,92524;55,683216;29,146644;32,643149;22,356961;49,726884;
16:22:39;65,39;40,994678;23,362196;54,91439;55,670037;29,198088;32,643149;22,56273;49,984114;
16:22:40;65,40;40,991591;23,360353;54,89455;55,644144;29,249531;32,694588;22,614173;49,984114;
16:22:41;65,42;40,991745;23,358049;54,883855;55,630965;29,043758;32,643149;22,408403;49,984114;
16:22:42;65,44;40,989893;23,356974;54,87316;55,617941;29,146644;32,59171;22,356961;49,984114;
16:22:43;65,45;40,989121;23,354978;54,863705;55,605848;28,992315;32,694588;22,459846;49,932668;
16:22:44;65,47;40,98696;23,354364;54,851926;55,593599;29,198088;32,746027;22,871384;49,881222;
16:22:45;65,49;40,984491;23,353442;54,830691;55,571118;29,198088;32,643149;22,819942;49,984114;
16:22:46;65,50;40,985262;23,3516;54,821547;55,557939;29,352417;32,643149;23,025711;49,726884;
16:22:47;65,52;40,983101;23,350525;54,812092;55,545846;29,352417;32,643149;22,56273;49,829776;
16:22:48;65,54;40,982638;23,348068;54,801397;55,532977;29,609633;32,746027;22,56273;49,881222;
16:22:49;65,55;40,980014;23,345457;54,781403;55,508791;29,661077;32,643149;22,665615;49,881222;
16:22:50;65,57;40,978008;23,343461;54,771794;55,496077;29,609633;32,694588;22,768499;49,881222;
16:22:51;65,59;40,97631;23,343;54,760014;55,482434;29,661077;32,59171;23,077153;49,932668;
16:22:52;65,60;40,976001;23,342386;54,75025;55,470186;29,661077;32,643149;23,025711;49,932668;
16:22:53;65,62;40,972914;23,340543;54,728241;55,445069;29,506747;32,59171;23,025711;49,984114;
16:22:54;65,64;40,97384;23,339621;54,718321;55,430186;29,455304;32,643149;22,922826;49,829776;
16:22:55;65,65;40,970599;23,3387;54,710417;55,414062;29,352417;32,694588;23,025711;49,77833;
16:22:56;65,67;40,971834;23,339007;54,700498;55,399023;29,146644;32,643149;23,385807;49,881222;
16:22:57;65,69;40,97029;23,337318;54,683449;55,368947;29,043758;32,643149;23,025711;49,829776;
16:22:58;65,70;40,969364;23,335782;54,675699;55,354839;29,095201;32,746027;23,077153;49,932668;
16:22:59;65,72;40,96921;23,336397;54,66516;55,33887;29,095201;32,694588;22,922826;49,984114;
16:23:00;65,74;40,969055;23,335936;54,656171;55,324142;29,198088;32,540271;22,871384;49,881222;
16:23:01;65,75;40,968438;23,335629;54,647182;55,309104;29,043758;32,694588;23,077153;49,77833;
16:23:02;65,77;40,966894;23,334554;54,631683;55,276858;29,043758;32,694588;23,025711;49,77833;
16:23:03;65,79;40,966586;23,33394;54,622229;55,261665;29,043758;32,643149;23,077153;49,829776;
16:23:04;65,80;40,966431;23,333018;54,613395;55,246317;29,043758;32,694588;23,025711;49,726884;
16:23:05;65,82;40,966894;23,33225;54,602081;55,231899;28,992315;32,643149;23,128596;49,726884;
16:23:06;65,84;40,96674;23,331636;54,581623;55,203374;29,043758;32,643149;23,180038;49,829776;
16:23:07;65,85;40,965968;23,331943;54,572789;55,187561;28,889428;32,694588;23,334365;49,521099;
16:23:08;65,87;40,966277;23,331943;54,56194;55,172059;28,940871;32,643149;23,385807;49,77833;
16:23:09;65,89;40,965814;23,332558;54,552176;55,157021;28,837985;32,643149;23,180038;49,829776;
16:23:10;65,90;40,965196;23,331022;54,531718;55,125862;28,889428;32,643149;22,974269;49,77833;
16:23:11;65,92;40,96427;23,331943;54,51994;55,110979;28,940871;32,643149;23,025711;49,77833;
16:23:12;65,94;40,965505;23,331483;54,510021;55,095322;28,992315;32,694588;23,334365;49,726884;
16:23:13;65,95;40,964425;23,330254;54,499947;55,0792;28,889428;32,59171;23,23148;49,726884;
16:23:14;65,97;40,964733;23,330715;54,488479;55,065868;28,992315;32,694588;22,717057;49,675438;
16:23:15;65,99;40,963807;23,331943;54,464147;55,034709;28,889428;32,643149;22,819942;49,726884;
16:23:16;66,00;40,964116;23,329026;54,453299;55,018432;28,889428;32,540271;22,871384;49,77833;
16:23:17;66,02;40,962572;23,329793;54,443225;55,00169;28,992315;32,746027;23,540134;49,77833;
16:23:18;66,04;40,962727;23,329793;54,431447;54,985569;28,940871;32,694588;23,591576;49,726884;
16:23:19;66,05;40,962727;23,329179;54,409905;54,95193;28,992315;32,59171;23,488692;49,726884;
16:23:20;66,07;40,962881;23,328872;54,398282;54,934724;29,043758;32,694588;23,025711;49,675438;
16:23:21;66,09;40,961492;23,329026;54,387744;54,918602;29,043758;32,643149;23,025711;49,675438;
16:23:22;66,10;40,95964;23,32964;54,375346;54,900466;28,940871;32,694588;23,180038;49,675438;
16:23:23;66,12;40,960566;23,329026;54,35024;54,865898;28,940871;32,746027;23,180038;49,623992;
16:23:24;66,14;40,960566;23,32964;54,337842;54,849157;28,940871;32,540271;23,180038;49,726884;
16:23:25;66,15;40,961492;23,330561;54,323585;54,832571;28,889428;32,694588;23,077153;49,675438;
16:23:26;66,17;40,960566;23,329179;54,309792;54,814745;28,940871;32,746027;23,180038;49,675438;
16:23:27;66,19;40,960566;23,331329;54,285772;54,781418;28,940871;32,694588;23,025711;49,675438;
16:23:28;66,20;40,960257;23,328565;54,271824;54,763592;28,992315;32,694588;23,334365;49,675438;
16:23:29;66,22;40,958559;23,327644;54,257877;54,748712;28,889428;32,540271;23,282923;49,623992;
16:23:30;66,24;40,958559;23,327797;54,244085;54,732281;29,095201;32,643149;23,180038;49,623992;
16:23:31;66,25;40,960411;23,328104;54,229828;54,716006;29,043758;32,643149;23,128596;49,572545;
16:23:32;66,27;40,959177;23,327183;54,200849;54,684075;29,146644;32,694588;22,717057;49,521099;
16:23:33;66,29;40,957787;23,326722;54,186127;54,6709;29,352417;32,746027;23,025711;49,572545;
16:23:34;66,30;40,955318;23,325801;54,171561;54,65726;29,455304;32,643149;22,974269;49,572545;
16:23:35;66,32;40,955781;23,326415;54,157459;54,64331;29,455304;32,694588;22,974269;49,572545;
16:23:36;66,34;40,954855;23,324572;54,1322;54,618355;29,455304;32,694588;22,922826;49,675438;
16:23:37;66,35;40,954392;23,323037;54,120113;54,60735;29,609633;32,643149;22,56273;49,623992;
16:23:38;66,37;40,95362;23,322422;54,106941;54,597895;29,763963;32,694588;23,025711;49,469653;
16:23:39;66,39;40,952385;23,323497;54,095319;54,58813;29,71252;32,797466;23,025711;49,521099;
16:23:40;66,40;40,951922;23,321347;54,072075;54,565965;29,661077;32,694588;23,077153;49,572545;
16:23:41;66,42;40,950841;23,321194;54,059058;54,554341;29,661077;32,746027;23,077153;49,469653;
16:23:42;66,44;40,950378;23,32104;54,047746;54,543181;29,661077;32,694588;23,128596;49,521099;
16:23:43;66,45;40,949915;23,319658;54,035194;54,531556;29,609633;32,694588;22,871384;49,469653;
16:23:44;66,47;40,9476;23,320733;54,009936;54,506757;29,661077;32,746027;22,871384;49,521099;
16:23:45;66,49;40,946983;23,317815;54,000174;54,496682;29,609633;32,694588;23,128596;49,623992;
16:23:46;66,50;40,947754;23,318583;53,989637;54,485988;29,661077;32,694588;23,128596;49,572545;
16:23:47;66,52;40,9476;23,319044;53,980649;54,475138;29,661077;32,694588;23,180038;49,469653;
16:23:48;66,54;40,947291;23,318123;53,972592;54,463824;29,71252;32,643149;23,180038;49,521099;
16:23:49;66,55;40,94652;23,317815;53,951518;54,441195;29,815406;32,694588;23,180038;49,623992;
16:23:50;66,57;40,946674;23,317508;53,941756;54,428331;29,763963;32,643149;23,797346;49,521099;
16:23:51;66,59;40,946056;23,31843;53,931839;54,416552;29,661077;32,746027;23,694461;49,469653;
16:23:52;66,60;40,944667;23,316126;53,921147;54,406167;29,609633;32,746027;23,745903;49,469653;
16:23:53;66,62;40,945285;23,316433;53,905497;54,383229;29,609633;32,643149;23,591576;49,521099;
16:23:54;66,64;40,944204;23,315205;53,89589;54,370055;29,609633;32,643149;23,540134;49,366761;
16:23:55;66,65;40,943896;23,314898;53,887212;54,358586;29,661077;32,746027;23,745903;49,521099;
16:23:56;66,67;40,94405;23,315666;53,877295;54,347272;29,609633;32,746027;23,848788;49,469653;
16:23:57;66,69;40,943278;23,314437;53,862575;54,325419;29,661077;32,694588;23,848788;49,469653;
16:23:58;66,70;40,944513;23,314744;53,855138;54,312865;29,506747;32,746027;23,643019;49,572545;
16:23:59;66,72;40,943124;23,314283;53,847855;54,301551;29,506747;32,746027;23,334365;49,521099;
16:24:00;66,74;40,942198;23,315051;53,841347;54,291012;29,55819;32,848905;23,23148;49,469653;
16:24:01;66,75;40,942661;23,312594;53,830501;54,273499;29,352417;32,643149;23,643019;49,418207;
16:24:02;66,77;40,943432;23,313669;53,826627;54,26544;29,352417;32,848905;23,540134;49,469653;
16:24:03;66,79;40,942661;23,312134;53,821668;54,258465;29,352417;32,694588;23,385807;49,366761;
16:24:04;66,80;40,94158;23,313669;53,81795;54,252576;29,300974;32,643149;23,025711;49,469653;
16:24:05;66,82;40,941272;23,312287;53,812217;54,246532;29,455304;32,848905;22,974269;49,418207;
16:24:06;66,84;40,942661;23,312441;53,799821;54,229174;29,198088;32,746027;23,180038;49,469653;
16:24:07;66,85;40,940654;23,313209;53,795017;54,21755;29,249531;32,694588;23,180038;49,469653;
16:24:08;66,87;40,943124;23,313055;53,789284;54,205617;29,249531;32,797466;23,334365;49,623992;
16:24:09;66,89;40,942815;23,312287;53,783241;54,192288;29,043758;32,643149;23,180038;49,521099;
16:24:10;66,90;40,943432;23,315973;53,765268;54,160828;29,095201;32,746027;23,180038;49,418207;
16:24:11;66,92;40,943124;23,313516;53,756281;54,14409;29,146644;32,746027;23,643019;49,418207;
16:24:12;66,94;40,943587;23,313976;53,747294;54,124563;29,043758;32,643149;23,643019;49,366761;
16:24:13;66,95;40,943432;23,315205;53,736448;54,106276;28,889428;32,746027;23,797346;49,315315;
16:24:14;66,97;40,944204;23,314898;53,719559;54,066602;28,889428;32,746027;23,540134;49,263869;
16:24:15;66,99;40,94513;23,315973;53,709643;54,046146;28,889428;32,797466;23,797346;49,572545;
16:24:16;67,00;40,945593;23,316894;53,699261;54,025844;28,992315;32,797466;23,43725;49,315315;
16:24:17;67,02;40,946983;23,318737;53,68826;54,005853;28,889428;32,694588;23,540134;49,418207;
16:24:18;67,04;40,947137;23,318583;53,668118;53,964476;28,992315;32,797466;23,643019;49,366761;
16:24:19;67,05;40,947291;23,318737;53,661146;53,946035;28,940871;32,746027;23,43725;49,418207;
16:24:20;67,07;40,948063;23,320426;53,651694;53,924494;28,992315;32,746027;23,488692;49,418207;
