Time;PT100 1 [ºC];PT100 2 [ºC];PT100 3 [ºC];PT100 4 [ºC];Umidade 1 [%];Temp. TH 1 [ºC];Umidade 2 [%];Temp. TH 2 [ºC]
16/10/2020 15:41:51,457;41,902719;12,277399;31,913973;31,882241;68,397821;22,458223;83,213214;30,177366
16/10/2020 15:41:52,456;41,903182;12,279542;31,916589;31,885473;68,243492;22,406784;83,058887;30,331704
16/10/2020 15:41:53,456;41,904109;12,280001;31,917667;31,888091;68,294935;22,406784;83,161771;30,280258
16/10/2020 15:41:54,457;41,905035;12,28046;31,919206;31,889938;68,346378;22,406784;83,110329;30,228812
16/10/2020 15:41:55,457;41,905961;12,279848;31,919206;31,89117;68,243492;22,406784;83,213214;30,228812
16/10/2020 15:41:56,456;41,904263;12,280154;31,919052;31,892709;68,243492;22,458223;83,161771;30,177366
16/10/2020 15:41:57,456;41,901021;12,279542;31,919206;31,895018;68,192048;22,458223;83,264656;30,228812
16/10/2020 15:41:58,456;41,900712;12,278011;31,917821;31,896558;68,192048;22,355345;83,161771;30,228812
16/10/2020 15:41:59,456;41,899014;12,276481;31,919514;31,897943;68,243492;22,458223;83,058887;30,228812
16/10/2020 15:42:00,456;41,895462;12,274644;31,919822;31,900253;68,140605;22,355345;83,161771;30,280258
16/10/2020 15:42:01,456;41,892375;12,273573;31,920746;31,901946;68,294935;22,303906;83,264656;30,177366
16/10/2020 15:42:02,457;41,890522;12,27143;31,923363;31,903793;68,346378;22,458223;82,956002;30,177366
16/10/2020 15:42:03,457;41,891603;12,269746;31,923363;31,906564;68,346378;22,458223;83,007444;30,177366
16/10/2020 15:42:04,458;41,889441;12,269134;31,925364;31,906872;68,397821;22,458223;83,007444;30,228812
16/10/2020 15:42:05,457;41,886199;12,268215;31,930598;31,912722;68,346378;22,458223;83,213214;30,228812
16/10/2020 15:42:06,456;41,886199;12,268062;31,931059;31,914878;68,397821;22,509662;83,213214;30,228812
16/10/2020 15:42:07,456;41,883574;12,266991;31,933368;31,915494;68,346378;22,406784;83,110329;30,280258
16/10/2020 15:42:08,456;41,88342;12,266073;31,935985;31,917803;68,346378;22,406784;83,058887;30,177366
16/10/2020 15:42:09,456;41,880023;12,264542;31,938141;31,920112;68,397821;22,458223;83,058887;30,280258
16/10/2020 15:42:10,458;41,88064;12,264695;31,938756;31,923191;68,397821;22,458223;82,956002;30,280258
16/10/2020 15:42:11,458;41,881876;12,264695;31,93891;31,924577;68,243492;22,458223;83,110329;30,177366
16/10/2020 15:42:12,457;41,879405;12,264542;31,938756;31,92627;68,243492;22,355345;83,110329;30,228812
16/10/2020 15:42:13,456;41,879868;12,263777;31,940296;31,929195;68,192048;22,406784;83,213214;30,228812
16/10/2020 15:42:14,458;41,876317;12,263471;31,940757;31,931658;68,089162;22,458223;83,110329;30,228812
16/10/2020 15:42:15,457;41,878633;12,262858;31,942297;31,930735;67,934832;22,509662;83,161771;30,228812
16/10/2020 15:42:16,457;41,878016;12,26393;31,941835;31,931504;67,831946;22,406784;83,110329;30,228812
16/10/2020 15:42:17,457;41,874465;12,264236;31,941219;31,931196;67,831946;22,406784;83,161771;30,228812
16/10/2020 15:42:18,456;41,872921;12,262246;31,941527;31,931042;67,677616;22,406784;83,110329;30,280258
16/10/2020 15:42:19,457;41,872303;12,264848;31,940757;31,93135;67,57473;22,458223;83,213214;30,228812
16/10/2020 15:42:20,457;41,873229;12,264083;31,94045;31,931196;67,523286;22,355345;83,110329;30,177366
16/10/2020 15:42:21,457;41,874001;12,264542;31,940757;31,930735;67,4204;22,406784;83,161771;30,228812
16/10/2020 15:42:22,456;41,873075;12,264083;31,93968;31,931042;67,4204;22,355345;83,161771;30,228812
16/10/2020 15:42:23,457;41,875237;12,265307;31,93891;31,929041;67,471843;22,406784;83,213214;30,177366
16/10/2020 15:42:24,456;41,875545;12,264389;31,938294;31,930273;67,368957;22,355345;83,110329;30,228812
16/10/2020 15:42:25,456;41,87678;12,265766;31,937371;31,929503;67,471843;22,355345;83,213214;30,228812
16/10/2020 15:42:26,456;41,877552;12,267909;31,937833;31,929503;67,214627;22,355345;83,161771;30,177366
16/10/2020 15:42:27,456;41,878479;12,268369;31,938448;31,92704;67,26607;22,458223;83,213214;30,743273
16/10/2020 15:42:28,456;41,880023;12,265766;31,936601;31,923961;67,368957;22,458223;82,956002;30,177366
16/10/2020 15:42:29,456;41,8757;12,267756;31,935062;31,91888;67,368957;22,406784;83,161771;30,228812
16/10/2020 15:42:30,456;41,879405;12,266838;31,931521;31,911337;67,4204;22,406784;83,007444;30,228812
16/10/2020 15:42:31,456;41,880177;12,267603;31,928443;31,904717;67,317514;22,355345;83,110329;30,280258
16/10/2020 15:42:32,456;41,877552;12,266838;31,926595;31,900868;67,317514;22,303906;83,007444;30,12592
16/10/2020 15:42:33,456;41,877552;12,266073;31,923363;31,893325;67,471843;22,406784;83,007444;30,228812
16/10/2020 15:42:34,456;41,87678;12,265154;31,918129;31,881317;67,471843;22,509662;82,956002;30,177366
16/10/2020 15:42:35,457;41,875082;12,265613;31,914126;31,875005;67,523286;22,355345;83,007444;30,228812
16/10/2020 15:42:36,457;41,878016;12,265307;31,910278;31,869925;67,471843;22,406784;83,007444;30,177366
16/10/2020 15:42:37,456;41,876626;12,264542;31,906584;31,864998;67,780503;22,509662;82,956002;30,228812
16/10/2020 15:42:38,456;41,875854;12,26393;31,902119;31,858533;67,471843;22,406784;83,058887;30,177366
16/10/2020 15:42:39,457;41,870913;12,261175;31,8955;31,84945;67,677616;22,355345;83,110329;30,38315
16/10/2020 15:42:40,456;41,868906;12,26194;31,891652;31,845601;67,523286;22,458223;83,058887;30,177366
16/10/2020 15:42:41,457;41,865973;12,261481;31,885802;31,839443;67,677616;22,509662;82,956002;30,228812
16/10/2020 15:42:42,456;41,868598;12,260716;31,883493;31,834671;67,626173;22,458223;82,956002;30,177366
16/10/2020 15:42:43,457;41,867517;12,260256;31,870717;31,819122;67,626173;22,406784;83,058887;30,228812
16/10/2020 15:42:44,456;41,867826;12,260869;31,864713;31,812349;67,780503;22,458223;82,956002;30,074474
16/10/2020 15:42:45,457;41,868443;12,260409;31,856555;31,804344;67,831946;22,458223;83,161771;30,228812
16/10/2020 15:42:46,456;41,865355;12,260256;31,850859;31,796493;67,831946;22,458223;83,007444;30,177366
16/10/2020 15:42:47,456;41,867517;12,263471;31,838545;31,782946;67,883389;22,458223;83,110329;30,228812
16/10/2020 15:42:48,457;41,867054;12,262858;31,834389;31,776942;67,934832;22,509662;82,90456;30,177366
16/10/2020 15:42:49,456;41,86798;12,264389;31,829771;31,773093;67,986275;22,509662;83,058887;30,228812
16/10/2020 15:42:50,456;41,867517;12,26592;31,824383;31,768013;67,986275;22,406784;83,007444;30,12592
16/10/2020 15:42:51,456;41,865973;12,265001;31,820535;31,763857;68,140605;22,458223;83,058887;30,177366
16/10/2020 15:42:52,456;41,867517;12,264695;31,813454;31,751233;68,140605;22,458223;82,956002;30,12592
16/10/2020 15:42:53,457;41,866282;12,267756;31,809144;31,744152;68,192048;22,509662;83,110329;30,228812
16/10/2020 15:42:54,456;41,867517;12,266379;31,806065;31,739534;67,986275;22,355345;83,007444;30,228812
16/10/2020 15:42:55,456;41,86412;12,268062;31,804834;31,7343;68,140605;22,561101;83,058887;30,228812
16/10/2020 15:42:56,456;41,865664;12,268522;31,801447;31,725679;67,986275;22,458223;83,058887;30,177366
16/10/2020 15:42:57,456;41,867671;12,267909;31,799908;31,7226;68,037719;22,406784;83,110329;30,177366
16/10/2020 15:42:58,456;41,869061;12,268215;31,796983;31,718444;67,986275;22,458223;83,007444;30,12592
16/10/2020 15:42:59,457;41,86798;12,269593;31,796214;31,714287;67,831946;22,355345;83,058887;30,12592
16/10/2020 15:43:00,457;41,871531;12,271889;31,790518;31,703358;67,780503;22,458223;83,058887;30,177366
16/10/2020 15:43:01,457;41,87045;12,27342;31,789287;31,700279;67,780503;22,406784;83,007444;30,177366
16/10/2020 15:43:02,456;41,873384;12,273573;31,78744;31,695353;67,780503;22,406784;82,90456;30,177366
16/10/2020 15:43:03,456;41,874928;12,276175;31,784823;31,693198;67,831946;22,458223;82,853118;30,177366
16/10/2020 15:43:04,456;41,880177;12,281073;31,780359;31,686886;67,780503;22,458223;82,801675;30,177366
16/10/2020 15:43:05,456;41,881721;12,282603;31,779281;31,686424;67,831946;22,406784;82,956002;30,228812
16/10/2020 15:43:06,457;41,887588;12,284134;31,777896;31,684577;67,729059;22,406784;82,853118;30,12592
16/10/2020 15:43:07,457;41,886507;12,286277;31,775741;31,685347;67,934832;22,509662;82,90456;30,12592
16/10/2020 15:43:08,456;41,888823;12,287654;31,773894;31,683961;67,883389;22,406784;82,90456;30,177366
16/10/2020 15:43:09,456;41,894227;12,28995;31,770661;31,68627;67,986275;22,458223;82,90456;30,228812
16/10/2020 15:43:10,457;41,89469;12,290409;31,768968;31,68627;67,883389;22,406784;82,853118;30,177366
16/10/2020 15:43:11,458;41,894536;12,292246;31,768045;31,68781;67,883389;22,509662;82,90456;30,177366
16/10/2020 15:43:12,456;41,893301;12,290868;31,767429;31,68704;68,037719;22,458223;82,90456;30,12592
16/10/2020 15:43:13,457;41,898396;12,291634;31,765582;31,690273;68,037719;22,509662;83,007444;30,228812
16/10/2020 15:43:14,456;41,898242;12,293777;31,763273;31,690273;68,037719;22,458223;82,853118;30,177366
16/10/2020 15:43:15,456;41,896852;12,293164;31,763888;31,688887;68,037719;22,458223;82,90456;30,228812
16/10/2020 15:43:16,457;41,899631;12,295766;31,763735;31,690889;68,089162;22,458223;82,90456;30,228812
16/10/2020 15:43:17,456;41,901793;12,297603;31,763119;31,693813;67,986275;22,406784;82,956002;30,12592
16/10/2020 15:43:18,457;41,902874;12,298981;31,763273;31,694737;68,140605;22,458223;82,853118;30,12592
16/10/2020 15:43:19,456;41,902719;12,301736;31,761733;31,69643;68,089162;22,561101;82,956002;30,12592
16/10/2020 15:43:20,458;41,907505;12,303726;31,762503;31,697816;68,089162;22,509662;82,853118;30,12592
16/10/2020 15:43:21,456;41,91152;12,310613;31,762349;31,703666;68,089162;22,509662;82,90456;30,12592
16/10/2020 15:43:22,458;41,914453;12,311685;31,762041;31,705205;68,089162;22,458223;82,801675;30,074474
16/10/2020 15:43:23,456;41,916924;12,314134;31,761887;31,709361;68,243492;22,458223;82,956002;30,177366
16/10/2020 15:43:24,456;41,920784;12,315817;31,762041;31,710747;68,294935;22,458223;82,801675;30,12592
16/10/2020 15:43:25,458;41,921247;12,317042;31,762041;31,71398;68,243492;22,509662;82,90456;30,12592
16/10/2020 15:43:26,456;41,919857;12,320256;31,76081;31,717058;68,346378;22,561101;82,853118;30,12592
16/10/2020 15:43:27,456;41,923717;12,322399;31,76081;31,717674;68,294935;22,561101;83,213214;30,177366
16/10/2020 15:43:28,456;41,924489;12,322246;31,759425;31,719213;68,294935;22,509662;82,90456;30,12592
16/10/2020 15:43:29,457;41,9231;12,322705;31,759732;31,721369;68,243492;22,561101;82,956002;30,177366
16/10/2020 15:43:30,456;41,924952;12,324542;31,758193;31,722908;68,294935;22,509662;82,750233;30,074474
16/10/2020 15:43:31,456;41,923872;12,32592;31,758655;31,72337;68,294935;22,509662;82,853118;30,12592
16/10/2020 15:43:32,457;41,92557;12,327144;31,75727;31,723216;68,243492;22,458223;82,801675;30,12592
16/10/2020 15:43:33,457;41,925107;12,328216;31,756346;31,722908;68,089162;22,458223;82,853118;30,12592
16/10/2020 15:43:34,458;41,92804;12,329746;31,755268;31,725063;68,243492;22,509662;82,698791;30,177366
16/10/2020 15:43:35,456;41,928195;12,330665;31,755268;31,727218;68,192048;22,509662;82,750233;30,177366
16/10/2020 15:43:36,457;41,930202;12,334797;31,754037;31,728604;68,089162;22,406784;82,698791;30,177366
16/10/2020 15:43:37,456;41,932209;12,336175;31,753113;31,731067;68,089162;22,355345;82,750233;30,12592
16/10/2020 15:43:38,457;41,933444;12,338624;31,753113;31,733684;68,089162;22,355345;82,750233;30,12592
16/10/2020 15:43:39,458;41,934371;12,340154;31,75219;31,734146;68,140605;22,561101;82,956002;30,12592
16/10/2020 15:43:40,456;41,936378;12,341532;31,752498;31,735685;68,037719;22,561101;82,853118;30,177366
16/10/2020 15:43:41,457;41,937304;12,343675;31,753883;31,737532;67,831946;22,509662;82,90456;30,177366
16/10/2020 15:43:42,456;41,940083;12,346583;31,755884;31,740919;67,934832;22,509662;82,853118;30,074474
16/10/2020 15:43:43,457;41,944098;12,351022;31,757885;31,747385;68,037719;22,561101;82,956002;30,12592
16/10/2020 15:43:44,457;41,94734;12,352706;31,760502;31,75031;68,037719;22,61254;82,853118;30,177366
16/10/2020 15:43:45,456;41,950428;12,354849;31,76435;31,754774;67,934832;22,561101;82,90456;30,12592
16/10/2020 15:43:46,456;41,951663;12,35592;31,765428;31,758469;67,883389;22,458223;82,90456;30,228812
16/10/2020 15:43:47,456;41,953671;12,358063;31,76866;31,767089;67,986275;22,458223;82,853118;30,074474
16/10/2020 15:43:48,456;41,953516;12,358675;31,771277;31,768937;67,934832;22,561101;82,801675;30,177366
16/10/2020 15:43:49,456;41,95259;12,358675;31,773586;31,773247;67,883389;22,509662;82,956002;30,12592
16/10/2020 15:43:50,456;41,954288;12,360512;31,776665;31,778943;67,934832;22,61254;82,956002;30,177366
16/10/2020 15:43:51,456;41,956913;12,362655;31,782668;31,785409;67,934832;22,561101;82,853118;30,177366
16/10/2020 15:43:52,457;41,957994;12,361124;31,784977;31,788334;67,986275;22,561101;82,90456;30,177366
16/10/2020 15:43:53,458;41,960155;12,362961;31,786978;31,790951;67,831946;22,561101;82,853118;30,12592
16/10/2020 15:43:54,456;41,959229;12,363879;31,788825;31,794183;67,934832;22,561101;82,853118;30,177366
16/10/2020 15:43:55,457;41,95645;12,363879;31,793289;31,796031;67,986275;22,561101;82,853118;30,074474
16/10/2020 15:43:56,456;41,960464;12,36342;31,792981;31,796647;67,934832;22,561101;82,90456;30,177366
16/10/2020 15:43:57,456;41,959075;12,364798;31,793905;31,798494;67,986275;22,561101;82,853118;30,12592
16/10/2020 15:43:58,456;41,958303;12,36342;31,793905;31,796647;68,140605;22,61254;82,90456;30,177366
16/10/2020 15:43:59,456;41,958148;12,362349;31,796214;31,797416;68,140605;22,509662;82,90456;30,177366
16/10/2020 15:44:00,456;41,954751;12,3599;31,798061;31,79757;68,089162;22,509662;82,801675;30,177366
16/10/2020 15:44:01,458;41,953516;12,359287;31,797907;31,796647;68,294935;22,561101;82,853118;30,074474
16/10/2020 15:44:02,457;41,954443;12,358063;31,798523;31,795261;68,243492;22,509662;82,853118;30,177366
16/10/2020 15:44:03,458;41,952281;12,357604;31,797907;31,794337;68,294935;22,509662;82,90456;30,12592
16/10/2020 15:44:04,456;41,950274;12,356073;31,797907;31,789257;68,294935;22,509662;83,007444;30,177366
16/10/2020 15:44:05,456;41,950428;12,356226;31,798061;31,787872;68,192048;22,458223;82,853118;30,177366
16/10/2020 15:44:06,456;41,949656;12,355155;31,796829;31,786332;68,192048;22,406784;82,90456;30,177366
16/10/2020 15:44:07,456;41,948575;12,353471;31,796829;31,785409;68,243492;22,509662;82,90456;30,177366
16/10/2020 15:44:08,456;41,948421;12,353165;31,796983;31,784793;68,140605;22,458223;82,853118;30,12592
16/10/2020 15:44:09,457;41,948575;12,353165;31,797445;31,782176;68,192048;22,509662;82,801675;30,12592
16/10/2020 15:44:10,456;41,948267;12,354236;31,796983;31,78233;68,140605;22,458223;82,956002;30,12592
16/10/2020 15:44:11,457;41,947803;12,354542;31,797445;31,778789;68,089162;22,458223;82,801675;30,12592
16/10/2020 15:44:12,457;41,947803;12,353777;31,797599;31,776788;68,089162;22,509662;82,90456;30,177366
16/10/2020 15:44:13,457;41,947495;12,35393;31,796829;31,777404;68,089162;22,715418;82,853118;29,920135
16/10/2020 15:44:14,456;41,948267;12,354695;31,796675;31,777557;68,037719;22,458223;82,90456;30,177366
16/10/2020 15:44:15,457;41,951972;12,356379;31,797753;31,777404;68,037719;22,509662;82,853118;30,177366
16/10/2020 15:44:16,456;41,953053;12,358216;31,797599;31,778173;67,883389;22,561101;82,90456;30,074474
16/10/2020 15:44:17,456;41,955523;12,358828;31,796522;31,78079;67,934832;22,561101;82,853118;30,12592
16/10/2020 15:44:18,457;41,955678;12,358369;31,798061;31,781714;67,934832;22,509662;82,956002;30,12592
16/10/2020 15:44:19,456;41,953825;12,359594;31,797753;31,782638;68,140605;22,509662;82,90456;30,177366
16/10/2020 15:44:20,456;41,955369;12,35944;31,79606;31,784947;68,089162;22,509662;82,90456;30,074474
16/10/2020 15:44:21,457;41,958766;12,360053;31,797291;31,785409;68,192048;22,509662;82,801675;30,177366
16/10/2020 15:44:22,456;41,961236;12,361277;31,798061;31,787256;68,089162;22,561101;82,956002;30,12592
16/10/2020 15:44:23,457;41,963243;12,363267;31,796368;31,785716;68,140605;22,509662;82,853118;30,228812
16/10/2020 15:44:24,456;41,96417;12,365257;31,798061;31,783253;68,089162;22,561101;82,853118;30,12592
16/10/2020 15:44:25,456;41,969265;12,368471;31,796675;31,779405;68,140605;22,561101;82,90456;30,12592
16/10/2020 15:44:26,458;41,968339;12,368165;31,796829;31,779405;68,140605;22,561101;82,90456;30,12592
16/10/2020 15:44:27,457;41,969728;12,368471;31,796675;31,775094;68,140605;22,509662;82,90456;30,177366
16/10/2020 15:44:28,456;41,96803;12,367247;31,793135;31,774787;68,192048;22,509662;82,90456;30,12592
16/10/2020 15:44:29,456;41,967721;12,367094;31,79529;31,774017;68,192048;22,561101;82,853118;30,177366
16/10/2020 15:44:30,456;41,964479;12,366175;31,794059;31,771246;68,089162;22,509662;82,90456;30,12592
16/10/2020 15:44:31,457;41,963398;12,365716;31,793443;31,771092;68,089162;22,561101;83,264656;30,177366
16/10/2020 15:44:32,457;41,96417;12,36342;31,792058;31,771092;68,243492;22,458223;83,058887;30,074474
16/10/2020 15:44:33,457;41,966177;12,364798;31,791596;31,771708;68,243492;22,509662;82,956002;30,177366
16/10/2020 15:44:34,456;41,967412;12,366328;31,792519;31,7714;68,192048;22,458223;83,007444;30,074474
16/10/2020 15:44:35,457;41,969574;12,366175;31,791904;31,771862;68,089162;22,509662;83,007444;30,12592
16/10/2020 15:44:36,457;41,969728;12,366022;31,793135;31,772785;68,089162;22,561101;82,956002;30,074474
16/10/2020 15:44:37,457;41,971272;12,368471;31,79175;31,772939;68,140605;22,561101;83,110329;30,12592
16/10/2020 15:44:38,457;41,972971;12,37092;31,79175;31,773555;68,089162;22,458223;83,007444;30,074474
16/10/2020 15:44:39,456;41,975132;12,37092;31,791904;31,776326;68,140605;22,561101;83,110329;30,177366
16/10/2020 15:44:40,456;41,976985;12,373216;31,792211;31,777557;68,037719;22,561101;83,058887;30,12592
16/10/2020 15:44:41,456;41,978992;12,375512;31,791134;31,776942;68,089162;22,561101;83,110329;30,12592
16/10/2020 15:44:42,456;41,981771;12,379033;31,791596;31,777711;67,934832;22,406784;83,007444;30,12592
16/10/2020 15:44:43,456;41,984551;12,380104;31,791596;31,778327;67,883389;22,458223;83,058887;30,12592
16/10/2020 15:44:44,456;41,98347;12,377655;31,791288;31,780328;67,986275;22,458223;82,956002;30,177366
16/10/2020 15:44:45,457;41,98347;12,379798;31,790056;31,781252;67,729059;22,561101;83,058887;30,12592
16/10/2020 15:44:46,457;41,981463;12,379951;31,791904;31,782022;67,677616;22,355345;82,90456;30,12592
16/10/2020 15:44:47,457;41,981771;12,379186;31,792058;31,785409;67,729059;22,509662;83,110329;30,12592
16/10/2020 15:44:48,457;41,980382;12,377808;31,793135;31,786486;67,677616;22,509662;83,058887;30,280258
16/10/2020 15:44:49,456;41,980999;12,378114;31,793443;31,788949;67,57473;22,458223;82,956002;30,12592
16/10/2020 15:44:50,456;41,977603;12,377655;31,795906;31,790951;67,626173;22,561101;83,110329;30,228812
16/10/2020 15:44:51,457;41,974669;12,375971;31,794674;31,793876;67,677616;22,663979;83,007444;30,12592
16/10/2020 15:44:52,458;41,973125;12,373216;31,796368;31,795723;67,57473;22,61254;82,956002;30,074474
16/10/2020 15:44:53,457;41,9705;12,371686;31,795598;31,798186;67,471843;22,561101;83,007444;30,12592
16/10/2020 15:44:54,457;41,967567;12,371533;31,795444;31,79911;67,57473;22,509662;82,90456;30,12592
16/10/2020 15:44:55,456;41,965096;12,36893;31,797445;31,800803;67,4204;22,61254;83,058887;30,074474
16/10/2020 15:44:56,456;41,965405;12,367706;31,797753;31,80342;67,4204;22,561101;83,058887;30,177366
16/10/2020 15:44:57,456;41,963707;12,368777;31,799138;31,802958;67,523286;22,561101;83,058887;30,12592
16/10/2020 15:44:58,457;41,965096;12,369696;31,80037;31,802958;67,523286;22,561101;82,956002;30,228812
16/10/2020 15:44:59,456;41,965714;12,367247;31,801293;31,806499;67,523286;22,61254;83,007444;30,12592
16/10/2020 15:45:00,456;41,966023;12,369849;31,801447;31,806961;67,523286;22,663979;83,007444;30,228812
16/10/2020 15:45:01,457;41,967258;12,368165;31,803602;31,806961;67,523286;22,61254;83,007444;30,12592
16/10/2020 15:45:02,458;41,965405;12,366634;31,800986;31,8085;67,57473;22,61254;83,058887;30,12592
16/10/2020 15:45:03,457;41,964633;12,366022;31,803448;31,809578;67,729059;22,561101;83,058887;30,12592
16/10/2020 15:45:04,457;41,963398;12,364339;31,803756;31,811117;67,729059;22,561101;83,007444;30,177366
16/10/2020 15:45:05,456;41,964787;12,362196;31,804064;31,811117;67,677616;22,561101;83,007444;30,12592
16/10/2020 15:45:06,458;41,962935;12,361889;31,803756;31,812965;67,677616;22,61254;83,058887;30,177366
16/10/2020 15:45:07,457;41,963089;12,361583;31,803602;31,814042;67,729059;22,561101;83,007444;30,074474
16/10/2020 15:45:08,456;41,960619;12,359747;31,803756;31,815428;67,883389;22,509662;82,956002;30,177366
16/10/2020 15:45:09,457;41,959847;12,360359;31,802833;31,815274;67,831946;22,509662;83,058887;30,074474
16/10/2020 15:45:10,457;41,960619;12,357757;31,802525;31,816967;67,780503;22,561101;83,058887;29,971581
16/10/2020 15:45:11,456;41,957531;12,358675;31,804372;31,817275;67,831946;22,561101;83,058887;30,177366
16/10/2020 15:45:12,457;41,958766;12,357757;31,804988;31,81943;67,831946;22,561101;82,90456;30,12592
16/10/2020 15:45:13,458;41,955369;12,356991;31,805603;31,820046;67,934832;22,561101;82,956002;30,023027
16/10/2020 15:45:14,457;41,957531;12,356379;31,804218;31,821278;67,986275;22,663979;83,058887;30,177366
16/10/2020 15:45:15,456;41,958457;12,356379;31,80468;31,821432;67,986275;22,561101;83,058887;30,177366
16/10/2020 15:45:16,457;41,958303;12,356379;31,806373;31,822663;67,934832;22,61254;83,058887;30,177366
16/10/2020 15:45:17,456;41,962935;12,358522;31,80545;31,823433;67,831946;22,61254;83,058887;30,074474
16/10/2020 15:45:18,457;41,960464;12,358063;31,806835;31,825896;67,831946;22,561101;83,058887;30,177366
16/10/2020 15:45:19,456;41,96031;12,356991;31,80899;31,827897;67,883389;22,561101;82,90456;30,177366
16/10/2020 15:45:20,456;41,960464;12,355614;31,809452;31,83036;67,986275;22,561101;83,110329;30,177366
16/10/2020 15:45:21,457;41,95892;12,355155;31,811145;31,834363;67,986275;22,561101;83,058887;30,228812
16/10/2020 15:45:22,456;41,957376;12,353471;31,8133;31,835287;68,140605;22,61254;83,007444;30,177366
16/10/2020 15:45:23,456;41,956141;12,352859;31,813762;31,837134;68,037719;22,61254;83,007444;30,074474
16/10/2020 15:45:24,457;41,950583;12,35041;31,815609;31,837288;68,140605;22,61254;83,058887;30,228812
16/10/2020 15:45:25,456;41,94873;12,347501;31,815763;31,839443;68,243492;22,61254;83,007444;30,228812
16/10/2020 15:45:26,457;41,945796;12,343828;31,815455;31,839289;68,243492;22,61254;83,058887;30,177366
16/10/2020 15:45:27,457;41,94487;12,343216;31,815609;31,838981;68,243492;22,61254;83,007444;30,177366
16/10/2020 15:45:28,457;41,940392;12,341685;31,815609;31,838058;68,243492;22,61254;83,007444;30,12592
16/10/2020 15:45:29,456;41,935915;12,339083;31,815763;31,838674;68,294935;22,61254;83,058887;30,177366
16/10/2020 15:45:30,456;41,934834;12,33694;31,816379;31,840213;68,346378;22,561101;83,007444;30,177366
16/10/2020 15:45:31,457;41,932672;12,335256;31,815301;31,839443;68,397821;22,61254;83,007444;30,228812
16/10/2020 15:45:32,457;41,931592;12,335409;31,814993;31,840367;68,449264;22,61254;83,007444;30,12592
16/10/2020 15:45:33,456;41,928967;12,33495;31,815917;31,841291;68,397821;22,663979;83,058887;30,228812
16/10/2020 15:45:34,457;41,928195;12,332348;31,815609;31,841752;68,397821;22,561101;83,007444;30,177366
16/10/2020 15:45:35,456;41,927268;12,329899;31,816379;31,841445;68,449264;22,61254;83,110329;30,12592
16/10/2020 15:45:36,457;41,924644;12,330205;31,817918;31,841752;68,397821;22,561101;83,161771;30,12592
16/10/2020 15:45:37,456;41,926805;12,331277;31,818995;31,841137;68,397821;22,61254;83,213214;30,228812
16/10/2020 15:45:38,456;41,922482;12,327756;31,818072;31,840521;68,500708;22,561101;83,161771;30,12592
16/10/2020 15:45:39,456;41,922173;12,32546;31,817918;31,840059;68,346378;22,61254;83,213214;30,228812
16/10/2020 15:45:40,457;41,920629;12,325154;31,817302;31,839597;68,346378;22,61254;83,110329;30,177366
16/10/2020 15:45:41,457;41,919548;12,324542;31,81761;31,839905;68,346378;22,61254;83,213214;30,12592
16/10/2020 15:45:42,456;41,919394;12,323471;31,815763;31,838212;68,346378;22,561101;83,110329;30,177366
16/10/2020 15:45:43,457;41,918622;12,323777;31,816533;31,83775;68,192048;22,561101;83,161771;30,177366
16/10/2020 15:45:44,456;41,918776;12,324542;31,814993;31,839135;68,192048;22,561101;83,110329;30,177366
16/10/2020 15:45:45,456;41,922482;12,325613;31,815301;31,840367;68,192048;22,61254;83,213214;30,12592
16/10/2020 15:45:46,457;41,923563;12,325613;31,815301;31,8436;68,089162;22,561101;83,110329;30,177366
16/10/2020 15:45:47,456;41,925724;12,327144;31,815917;31,846063;67,986275;22,663979;83,264656;30,177366
16/10/2020 15:45:48,457;41,927577;12,328062;31,815147;31,847602;67,986275;22,663979;83,213214;30,228812
16/10/2020 15:45:49,457;41,931437;12,330358;31,815455;31,849296;67,986275;22,61254;83,161771;30,177366
16/10/2020 15:45:50,457;41,932981;12,330358;31,81684;31,852221;67,934832;22,61254;83,161771;30,177366
16/10/2020 15:45:51,456;41,936532;12,332501;31,814993;31,855454;67,780503;22,663979;83,213214;30,177366
16/10/2020 15:45:52,457;41,934216;12,331889;31,814224;31,856223;67,883389;22,61254;83,161771;30,228812
16/10/2020 15:45:53,457;41,937767;12,332654;31,816686;31,86038;67,883389;22,561101;83,110329;30,074474
16/10/2020 15:45:54,456;41,935297;12,331583;31,816994;31,862997;67,883389;22,663979;83,213214;30,280258
16/10/2020 15:45:55,456;41,93329;12,332042;31,817148;31,866846;67,883389;22,715418;83,161771;30,074474
16/10/2020 15:45:56,456;41,934371;12,331277;31,81838;31,868385;67,677616;22,766857;83,110329;30,228812
16/10/2020 15:45:57,456;41,931592;12,332654;31,819303;31,870387;67,677616;22,61254;83,161771;30,177366
16/10/2020 15:45:58,456;41,9319;12,330052;31,819457;31,870694;67,677616;22,561101;83,213214;30,228812
16/10/2020 15:45:59,457;41,926342;12,328522;31,819919;31,874235;67,729059;22,61254;83,110329;30,177366
16/10/2020 15:46:00,456;41,928349;12,328216;31,822228;31,875159;67,677616;22,561101;83,161771;30,177366
16/10/2020 15:46:01,457;41,924952;12,327144;31,821612;31,877622;67,677616;22,561101;83,161771;30,12592
16/10/2020 15:46:02,457;41,9231;12,32546;31,822536;31,880085;67,729059;22,61254;83,213214;30,12592
