Time;PT100 1 [ºC];PT100 2 [ºC];PT100 3 [ºC];PT100 4 [ºC];Umidade 1 [%];Temp. TH 1 [ºC];Umidade 2 [%];Temp. TH 2 [ºC]
22/10/2020 17:36:30,548;38,130145;15,948562;31,336917;31,269121;56,925983;26,367589;62,224751;28,891213
22/10/2020 17:36:31,548;38,129837;15,949635;31,337686;31,265273;56,925983;26,367589;62,276194;29,148444
22/10/2020 17:36:32,549;38,133538;15,949635;31,339687;31,264504;56,977426;26,470467;62,327636;28,891213
22/10/2020 17:36:33,549;38,136777;15,950401;31,342304;31,261271;56,771653;26,367589;62,327636;28,891213
22/10/2020 17:36:34,549;38,13909;15,954691;31,343997;31,260502;56,87454;26,419028;62,276194;28,994105
22/10/2020 17:36:35,549;38,139399;15,953772;31,34569;31,260502;56,977426;26,367589;62,379078;28,994105
22/10/2020 17:36:36,549;38,143717;15,955304;31,346613;31,257731;56,87454;26,367589;62,276194;28,994105
22/10/2020 17:36:37,548;38,14711;15,958369;31,348614;31,254191;56,977426;26,367589;62,276194;28,942659
22/10/2020 17:36:38,548;38,148652;15,959135;31,349999;31,250189;56,823097;26,367589;62,327636;28,942659
22/10/2020 17:36:39,549;38,149269;15,959595;31,350923;31,247265;56,87454;26,367589;62,276194;28,994105
22/10/2020 17:36:40,549;38,150503;15,960207;31,352616;31,246803;56,925983;26,419028;62,481963;29,045552
22/10/2020 17:36:41,548;38,153125;15,962506;31,353385;31,24157;56,87454;26,31615;62,327636;28,994105
22/10/2020 17:36:42,549;38,154975;15,962659;31,356925;31,239569;56,925983;26,419028;62,276194;29,045552
22/10/2020 17:36:43,547;38,158368;15,963272;31,355694;31,237414;56,87454;26,419028;62,327636;28,994105
22/10/2020 17:36:44,549;38,157289;15,964804;31,357695;31,234643;56,823097;26,31615;62,276194;28,994105
22/10/2020 17:36:45,549;38,15698;15,963119;31,360465;31,229256;56,977426;26,419028;62,430521;28,942659
22/10/2020 17:36:46,548;38,158522;15,965417;31,363235;31,227563;56,87454;26,367589;62,430521;28,942659
22/10/2020 17:36:47,549;38,158985;15,966337;31,364775;31,226178;56,925983;26,521906;62,379078;28,942659
22/10/2020 17:36:48,548;38,158677;15,967103;31,365852;31,223561;57,02887;26,31615;62,276194;28,994105
22/10/2020 17:36:49,549;38,158522;15,96649;31,368007;31,221407;56,87454;26,419028;62,327636;28,994105
22/10/2020 17:36:50,547;38,16207;15,969248;31,37247;31,216635;56,977426;26,419028;62,379078;28,994105
22/10/2020 17:36:51,548;38,161915;15,971087;31,374317;31,216173;56,87454;26,367589;62,533405;28,942659
22/10/2020 17:36:52,549;38,164691;15,971393;31,376164;31,214634;56,925983;26,470467;62,533405;28,942659
22/10/2020 17:36:53,548;38,166388;15,973079;31,376472;31,213403;56,925983;26,367589;62,533405;28,942659
22/10/2020 17:36:54,549;38,169164;15,97553;31,378934;31,211094;56,87454;26,367589;62,739174;28,942659
22/10/2020 17:36:55,548;38,171323;15,976143;31,381243;31,207708;56,977426;26,367589;62,739174;28,994105
22/10/2020 17:36:56,549;38,170552;15,977522;31,382166;31,206477;56,925983;26,367589;62,687732;28,994105
22/10/2020 17:36:57,549;38,172403;15,978288;31,383398;31,20309;56,87454;26,470467;62,63629;29,045552
22/10/2020 17:36:58,549;38,171323;15,979514;31,385091;31,197549;56,925983;26,676223;62,790617;29,045552
22/10/2020 17:36:59,549;38,171786;15,977522;31,386938;31,196318;56,823097;26,419028;62,842059;29,045552
22/10/2020 17:37:00,549;38,172248;15,9812;31,387399;31,19247;56,925983;26,470467;62,842059;29,096998
22/10/2020 17:37:01,547;38,172865;15,979514;31,390478;31,190161;56,925983;26,31615;63,047828;29,096998
22/10/2020 17:37:02,549;38,17086;15,978748;31,392632;31,184005;56,87454;26,419028;62,996386;29,045552
22/10/2020 17:37:03,549;38,168701;15,978901;31,393094;31,183081;56,977426;26,419028;62,996386;29,045552
22/10/2020 17:37:04,549;38,169318;15,978748;31,395249;31,182158;56,823097;26,31615;63,202155;29,096998
22/10/2020 17:37:05,548;38,16793;15,976909;31,39648;31,180003;56,925983;26,419028;63,150713;29,096998
22/10/2020 17:37:06,547;38,166388;15,979361;31,398327;31,179387;56,925983;26,367589;63,202155;29,045552
22/10/2020 17:37:07,549;38,165;15,976909;31,399405;31,174616;56,87454;26,419028;63,202155;29,045552
22/10/2020 17:37:08,548;38,16392;15,977829;31,401098;31,174308;56,925983;26,367589;63,30504;29,045552
22/10/2020 17:37:09,548;38,165925;15,978288;31,401405;31,173077;56,823097;26,367589;63,407924;29,045552
22/10/2020 17:37:10,549;38,165925;15,977829;31,402329;31,17123;57,02887;26,419028;63,356482;29,096998
22/10/2020 17:37:11,548;38,166234;15,979514;31,406177;31,166612;56,925983;26,367589;63,356482;29,045552
22/10/2020 17:37:12,549;38,167776;15,980587;31,406023;31,165843;56,87454;26,419028;63,459367;29,096998
22/10/2020 17:37:13,547;38,169318;15,98028;31,407254;31,164765;56,977426;26,470467;63,510809;29,045552
22/10/2020 17:37:14,549;38,170552;15,981659;31,407716;31,159994;56,87454;26,31615;63,562251;29,096998
22/10/2020 17:37:15,548;38,175333;15,983651;31,409101;31,15553;56,87454;26,367589;63,510809;29,045552
22/10/2020 17:37:16,549;38,177184;15,986256;31,409717;31,153376;56,977426;26,367589;63,510809;29,096998
22/10/2020 17:37:17,549;38,176721;15,985184;31,410332;31,150759;56,977426;26,419028;63,562251;29,045552
22/10/2020 17:37:18,548;38,178109;15,98595;31,411872;31,149989;57,183199;26,419028;63,510809;29,096998
22/10/2020 17:37:19,548;38,180268;15,987942;31,413257;31,146911;56,87454;26,31615;63,562251;29,148444
22/10/2020 17:37:20,547;38,181348;15,986869;31,413411;31,145218;56,87454;26,419028;63,459367;29,148444
22/10/2020 17:37:21,549;38,17996;15,987789;31,412949;31,143371;56,925983;26,419028;63,665136;29,148444
22/10/2020 17:37:22,548;38,18181;15,987329;31,41418;31,141678;56,977426;26,367589;63,613694;29,096998
22/10/2020 17:37:23,548;38,183198;15,989321;31,414642;31,140908;56,925983;26,419028;63,562251;29,148444
22/10/2020 17:37:24,549;38,185203;15,990393;31,415258;31,137522;56,977426;26,419028;63,716578;29,19989
22/10/2020 17:37:25,548;38,184432;15,988248;31,415411;31,137061;56,87454;26,419028;63,716578;29,148444
22/10/2020 17:37:26,549;38,187054;15,989474;31,416643;31,13429;57,02887;26,367589;63,768021;29,148444
22/10/2020 17:37:27,549;38,1869;15,990853;31,417105;31,134444;56,823097;26,367589;63,922347;29,148444
22/10/2020 17:37:28,549;38,187517;15,992079;31,416335;31,128134;56,977426;26,367589;63,870905;29,19989
22/10/2020 17:37:29,548;38,186591;15,992845;31,416797;31,125517;56,977426;26,419028;63,870905;29,096998
22/10/2020 17:37:30,548;38,186746;15,992998;31,41849;31,121361;56,87454;26,367589;63,870905;29,19989
22/10/2020 17:37:31,549;38,185049;15,991926;31,418798;31,119053;56,977426;26,470467;63,819463;29,251336
22/10/2020 17:37:32,548;38,187054;15,993764;31,419567;31,110895;56,977426;26,31615;63,819463;29,251336
22/10/2020 17:37:33,549;38,1869;15,992998;31,419105;31,105816;56,977426;26,419028;63,870905;29,045552
22/10/2020 17:37:34,548;38,185358;15,993458;31,419721;31,101815;56,925983;26,367589;63,97379;29,096998
22/10/2020 17:37:35,548;38,186283;15,993918;31,422184;31,098428;56,977426;26,31615;64,025232;29,148444
22/10/2020 17:37:36,549;38,187363;15,993918;31,424031;31,091964;56,87454;26,31615;63,922347;29,148444
22/10/2020 17:37:37,549;38,187054;15,994837;31,425724;31,087809;56,925983;26,264711;63,97379;29,148444
22/10/2020 17:37:38,547;38,186437;15,993458;31,426955;31,084576;56,87454;26,419028;63,922347;29,405674
22/10/2020 17:37:39,549;38,186437;15,995297;31,428648;31,081806;56,977426;26,419028;64,128117;29,148444
22/10/2020 17:37:40,549;38,1869;15,993918;31,426801;31,079036;56,87454;26,367589;64,076674;29,096998
22/10/2020 17:37:41,549;38,184586;15,99591;31,430341;31,073649;56,925983;26,419028;64,076674;29,096998
22/10/2020 17:37:42,549;38,184586;15,993611;31,42834;31,071032;57,02887;26,367589;64,076674;29,045552
22/10/2020 17:37:43,549;38,183044;15,994531;31,429264;31,068877;56,87454;26,31615;64,076674;29,096998
22/10/2020 17:37:44,549;38,183353;15,993305;31,429725;31,063645;56,925983;26,470467;64,076674;29,148444
22/10/2020 17:37:45,548;38,181039;15,992079;31,431726;31,056872;56,977426;26,31615;64,231001;29,148444
22/10/2020 17:37:46,548;38,180731;15,992079;31,430803;31,052871;56,925983;26,367589;64,282444;29,354228
22/10/2020 17:37:47,549;38,181348;15,990547;31,429572;31,050254;56,87454;26,419028;64,231001;29,148444
22/10/2020 17:37:48,547;38,179805;15,991619;31,430649;31,04456;56,87454;26,367589;64,231001;29,251336
22/10/2020 17:37:49,548;38,178417;15,991466;31,42911;31,03748;56,925983;26,31615;64,333886;29,19989
22/10/2020 17:37:50,548;38,176875;15,990087;31,428494;31,034094;56,925983;26,367589;64,333886;29,251336
22/10/2020 17:37:51,549;38,176413;15,9907;31,426801;31,03117;56,87454;26,419028;64,282444;29,19989
22/10/2020 17:37:52,548;38,17487;15,991313;31,428494;31,027322;56,925983;26,367589;64,488213;29,148444
22/10/2020 17:37:53,548;38,17595;15,991926;31,426493;31,021627;56,823097;26,367589;64,488213;29,302782
22/10/2020 17:37:54,547;38,173636;15,989781;31,426185;31,014701;56,977426;26,419028;64,436771;29,251336
22/10/2020 17:37:55,549;38,174408;15,99116;31,42557;31,00993;56,925983;26,419028;64,488213;29,251336
22/10/2020 17:37:56,549;38,174408;15,991466;31,424338;31,006082;56,87454;26,419028;64,333886;29,19989
22/10/2020 17:37:57,548;38,173791;15,989934;31,422492;31,003466;56,977426;26,419028;64,488213;29,19989
22/10/2020 17:37:58,549;38,173328;15,991926;31,421722;30,993154;56,823097;26,31615;64,488213;29,251336
22/10/2020 17:37:59,549;38,171632;15,993458;31,421414;30,989922;56,977426;26,419028;64,488213;29,251336
22/10/2020 17:38:00,548;38,173791;15,992692;31,420798;30,986536;56,87454;26,367589;64,488213;29,19989
22/10/2020 17:38:01,548;38,173328;15,992232;31,419105;30,983458;56,87454;26,31615;64,385328;29,251336
22/10/2020 17:38:02,548;38,174716;15,993918;31,417258;30,976532;57,02887;26,31615;64,436771;29,251336
22/10/2020 17:38:03,548;38,17487;15,992845;31,416335;30,973916;57,080313;26,367589;64,333886;29,251336
22/10/2020 17:38:04,548;38,176413;15,992692;31,416797;30,970838;57,080313;26,419028;64,385328;29,19989
22/10/2020 17:38:05,549;38,177184;15,993152;31,415565;30,968683;57,131756;26,367589;64,333886;29,19989
22/10/2020 17:38:06,549;38,181656;15,99591;31,415873;30,961911;57,02887;26,419028;64,436771;29,148444
22/10/2020 17:38:07,549;38,185512;15,998208;31,415719;30,961603;57,080313;26,419028;64,436771;29,148444
22/10/2020 17:38:08,549;38,186746;15,997902;31,414642;30,958064;57,02887;26,31615;64,539655;29,19989
22/10/2020 17:38:09,547;38,190293;15,999894;31,41495;30,955755;57,080313;26,367589;64,488213;29,148444
22/10/2020 17:38:10,549;38,193069;16,002039;31,414642;30,953754;56,925983;26,419028;64,745424;29,19989
22/10/2020 17:38:11,549;38,196308;16,003878;31,412795;30,947598;56,977426;26,367589;64,64254;29,251336
22/10/2020 17:38:12,549;38,196153;16,005103;31,412025;30,94452;56,977426;26,419028;64,745424;29,251336
22/10/2020 17:38:13,548;38,197079;16,006023;31,412179;30,943904;57,02887;26,419028;64,951194;29,251336
22/10/2020 17:38:14,548;38,197387;16,007095;31,411872;30,939595;57,080313;26,419028;64,899751;29,302782
22/10/2020 17:38:15,547;38,197233;16,008015;31,4071;30,933747;56,977426;26,367589;64,899751;29,19989
22/10/2020 17:38:16,547;38,19785;16,01016;31,407408;30,930515;56,87454;26,419028;64,848309;29,302782
22/10/2020 17:38:17,549;38,198467;16,009087;31,404945;30,927283;57,02887;26,419028;64,848309;29,251336
22/10/2020 17:38:18,549;38,195999;16,011539;31,405561;30,926051;56,87454;26,367589;64,899751;29,251336
22/10/2020 17:38:19,549;38,195382;16,013838;31,402791;30,919587;56,87454;26,367589;64,951194;29,302782
22/10/2020 17:38:20,549;38,195382;16,012765;31,401252;30,916663;56,977426;26,367589;64,848309;29,251336
22/10/2020 17:38:21,549;38,195228;16,014604;31,399866;30,913277;56,823097;26,31615;64,848309;29,302782
22/10/2020 17:38:22,548;38,195074;16,013838;31,397865;30,910353;56,977426;26,470467;64,848309;29,302782
22/10/2020 17:38:23,549;38,193069;16,01537;31,394018;30,905428;56,977426;26,264711;64,796867;29,302782
22/10/2020 17:38:24,549;38,192606;16,014297;31,394325;30,902812;56,87454;26,367589;64,796867;29,302782
22/10/2020 17:38:25,549;38,193069;16,013991;31,389708;30,900503;56,977426;26,419028;64,899751;29,19989
22/10/2020 17:38:26,548;38,19276;16,014144;31,389862;30,897117;56,925983;26,31615;64,796867;29,251336
22/10/2020 17:38:27,549;38,192144;16,013071;31,386938;30,894655;56,977426;26,419028;64,796867;29,251336
22/10/2020 17:38:28,549;38,190601;16,014297;31,385553;30,88973;56,977426;26,31615;64,745424;29,251336
22/10/2020 17:38:29,548;38,190447;16,015063;31,382166;30,885575;56,87454;26,31615;64,693982;29,251336
22/10/2020 17:38:30,548;38,189213;16,013071;31,380781;30,882189;56,925983;26,419028;64,796867;29,251336
22/10/2020 17:38:31,548;38,187517;16,017055;31,379858;30,880034;56,72021;26,367589;64,745424;29,302782
22/10/2020 17:38:32,547;38,185203;16,014757;31,378627;30,874186;56,72021;26,521906;64,848309;29,251336
22/10/2020 17:38:33,547;38,185358;16,014604;31,376933;30,871108;56,771653;26,419028;64,899751;29,19989
22/10/2020 17:38:34,548;38,185974;16,01445;31,374471;30,867722;56,668767;26,419028;65,054078;29,302782
22/10/2020 17:38:35,548;38,186437;16,016902;31,371085;30,86449;56,823097;26,419028;65,002636;29,405674
22/10/2020 17:38:36,548;38,184278;16,01491;31,363082;30,858334;56,72021;26,367589;65,002636;29,302782
22/10/2020 17:38:37,549;38,186437;16,01491;31,356617;30,853717;56,72021;26,367589;65,002636;29,302782
22/10/2020 17:38:38,548;38,186591;16,014604;31,35277;30,847407;56,771653;26,419028;65,054078;29,302782
22/10/2020 17:38:39,548;38,187825;16,015217;31,344151;30,84356;56,771653;26,367589;64,848309;29,354228
22/10/2020 17:38:40,548;38,190447;16,016596;31,33076;30,833095;56,771653;26,419028;64,899751;29,302782
22/10/2020 17:38:41,548;38,190755;16,017209;31,321372;30,827708;56,823097;26,367589;65,054078;29,302782
22/10/2020 17:38:42,547;38,192452;16,016596;31,314292;30,820936;56,72021;26,31615;65,054078;29,354228
22/10/2020 17:38:43,549;38,19276;16,016289;31,305366;30,815704;56,823097;26,367589;65,002636;29,354228
22/10/2020 17:38:44,547;38,193994;16,017515;31,298748;30,81001;56,823097;26,419028;65,002636;29,251336
22/10/2020 17:38:45,548;38,194303;16,016442;31,281972;30,798929;56,72021;26,419028;65,002636;29,354228
22/10/2020 17:38:46,548;38,191989;16,015983;31,274738;30,793081;56,87454;26,419028;65,002636;29,251336
22/10/2020 17:38:47,548;38,191681;16,014604;31,268582;30,786463;56,72021;26,367589;64,796867;29,302782
22/10/2020 17:38:48,549;38,191064;16,01537;31,25904;30,780769;56,771653;26,521906;65,002636;29,354228
22/10/2020 17:38:49,549;38,188442;16,013225;31,243803;30,767226;56,771653;26,367589;64,951194;29,251336
22/10/2020 17:38:50,548;38,188751;16,014604;31,235492;30,761224;56,823097;26,367589;65,002636;29,302782
22/10/2020 17:38:51,548;38,188442;16,013991;31,226566;30,755376;56,771653;26,470467;65,002636;29,251336
22/10/2020 17:38:52,549;38,186283;16,013071;31,217485;30,748605;56,823097;26,419028;64,951194;29,302782
22/10/2020 17:38:53,547;38,185666;16,013378;31,201172;30,739063;56,87454;26,470467;64,951194;29,19989
22/10/2020 17:38:54,547;38,186437;16,013225;31,193323;30,730907;56,925983;26,419028;64,951194;29,251336
22/10/2020 17:38:55,549;38,185358;16,013225;31,184396;30,725059;56,87454;26,31615;65,002636;29,19989
22/10/2020 17:38:56,548;38,186283;16,012459;31,173623;30,718441;56,977426;26,367589;65,105521;29,302782
22/10/2020 17:38:57,548;38,187671;16,012305;31,158079;30,707515;56,87454;26,367589;65,156963;29,251336
22/10/2020 17:38:58,548;38,187363;16,012918;31,148845;30,702128;56,977426;26,419028;65,156963;29,354228
22/10/2020 17:38:59,549;38,188596;16,012459;31,141919;30,695972;56,977426;26,367589;65,156963;29,251336
22/10/2020 17:39:00,549;38,187979;16,013071;31,132993;30,69074;56,87454;26,419028;65,156963;29,354228
22/10/2020 17:39:01,547;38,19091;16,013838;31,12576;30,687662;56,977426;26,367589;65,156963;29,302782
22/10/2020 17:39:02,548;38,193377;16,01491;31,110524;30,678736;56,925983;26,367589;65,208405;29,302782
22/10/2020 17:39:03,549;38,195074;16,014144;31,103291;30,673196;56,87454;26,419028;65,208405;29,251336
22/10/2020 17:39:04,547;38,196308;16,014297;31,096981;30,670272;56,925983;26,367589;65,259848;29,251336
22/10/2020 17:39:05,549;38,195382;16,01445;31,08867;30,664424;56,87454;26,419028;65,362732;29,251336
22/10/2020 17:39:06,549;38,200163;16,01583;31,07482;30,654575;56,925983;26,367589;65,414174;29,251336
22/10/2020 17:39:07,549;38,201243;16,01491;31,06774;30,649343;56,87454;26,419028;65,259848;29,302782
22/10/2020 17:39:08,549;38,201551;16,014757;31,059892;30,64565;56,87454;26,419028;65,31129;29,251336
22/10/2020 17:39:09,549;38,202014;16,015523;31,053274;30,640417;56,925983;26,367589;65,465617;29,251336
22/10/2020 17:39:10,548;38,202477;16,016442;31,039577;30,632415;57,02887;26,419028;65,465617;29,302782
22/10/2020 17:39:11,549;38,201397;16,016289;31,033575;30,628414;57,02887;26,419028;65,31129;29,354228
22/10/2020 17:39:12,549;38,202477;16,01583;31,024495;30,623951;57,080313;26,419028;65,517059;29,354228
22/10/2020 17:39:13,548;38,200472;16,016442;31,018955;30,619027;57,080313;26,367589;65,465617;29,302782
22/10/2020 17:39:14,548;38,201243;16,01537;31,011722;30,615487;57,080313;26,419028;65,414174;29,251336
22/10/2020 17:39:15,548;38,198929;16,015217;30,999411;30,607023;57,02887;26,419028;65,362732;29,302782
22/10/2020 17:39:16,549;38,196153;16,014757;30,993255;30,604253;56,87454;26,419028;65,362732;29,251336
22/10/2020 17:39:17,549;38,194765;16,015063;30,986484;30,601021;57,02887;26,367589;65,362732;29,251336
22/10/2020 17:39:18,548;38,195074;16,016442;30,982021;30,599175;57,080313;26,367589;65,362732;29,19989
22/10/2020 17:39:19,549;38,191835;16,015217;30,968786;30,593481;57,080313;26,367589;65,362732;29,19989
22/10/2020 17:39:20,548;38,190139;16,01445;30,965862;30,591173;57,080313;26,470467;65,414174;29,251336
22/10/2020 17:39:21,549;38,188442;16,015523;30,960168;30,58871;57,02887;26,264711;65,31129;29,251336
22/10/2020 17:39:22,549;38,188134;16,013684;30,954782;30,585325;57,131756;26,419028;65,568501;29,19989
22/10/2020 17:39:23,548;38,185203;16,014604;30,943548;30,579015;57,080313;26,367589;65,619944;29,302782
22/10/2020 17:39:24,548;38,184278;16,015676;30,939239;30,575322;57,131756;26,419028;65,568501;29,19989
22/10/2020 17:39:25,549;38,182736;16,015217;30,935545;30,57209;57,131756;26,419028;65,722828;29,19989
22/10/2020 17:39:26,549;38,184432;16,015676;30,930159;30,56655;57,02887;26,31615;65,722828;29,19989
22/10/2020 17:39:27,548;38,186591;16,015676;30,919849;30,558548;57,02887;26,419028;65,774271;29,302782
22/10/2020 17:39:28,549;38,186591;16,015063;30,913693;30,555163;57,131756;26,419028;65,877155;29,251336
22/10/2020 17:39:29,548;38,187208;16,01583;30,90923;30,550392;57,02887;26,31615;65,877155;29,251336
22/10/2020 17:39:30,549;38,188442;16,015217;30,903228;30,546853;57,080313;26,470467;65,877155;29,354228
