Time;PT100 1 [ºC];PT100 2 [ºC];PT100 3 [ºC];PT100 4 [ºC];Umidade 1 [%];Temp. TH 1 [ºC];Umidade 2 [%];Temp. TH 2 [ºC];
15/10/2020 14:52:39,621;39,437287;17,429829;32,476809;32,353355;69,066583;24,824418;65,31129;29,508566;
15/10/2020 14:52:40,621;39,435899;17,430443;32,477887;32,353663;69,066583;24,670101;65,362732;29,45712;
15/10/2020 14:52:41,620;39,440682;17,431669;32,480504;32,352277;69,118026;24,824418;65,362732;29,508566;
15/10/2020 14:52:42,620;39,441916;17,434735;32,484353;32,354895;69,118026;24,772979;65,414174;29,508566;
15/10/2020 14:52:43,620;39,441144;17,435041;32,484353;32,354741;69,118026;24,772979;65,414174;29,560013;
15/10/2020 14:52:44,620;39,444693;17,437034;32,485739;32,354587;69,118026;24,824418;65,362732;29,45712;
15/10/2020 14:52:45,620;39,444693;17,436574;32,486047;32,355664;69,066583;24,772979;65,414174;29,611459;
15/10/2020 14:52:46,621;39,449013;17,438874;32,489434;32,35628;69,066583;24,875857;65,465617;29,508566;
15/10/2020 14:52:47,621;39,446082;17,43964;32,490512;32,355049;69,169469;24,927296;65,619944;29,508566;
15/10/2020 14:52:48,620;39,447933;17,440407;32,490974;32,354125;69,220913;24,875857;65,568501;29,508566;
15/10/2020 14:52:49,621;39,44855;17,440713;32,491589;32,352893;69,01514;24,927296;65,619944;29,508566;
15/10/2020 14:52:50,622;39,451019;17,441326;32,493591;32,350429;69,01514;24,875857;65,568501;29,714351;
15/10/2020 14:52:51,620;39,453333;17,442553;32,494669;32,349044;68,809367;24,875857;65,619944;29,508566;
15/10/2020 14:52:52,621;39,454721;17,444546;32,494053;32,34735;68,757924;24,824418;65,825713;29,662905;
15/10/2020 14:52:53,620;39,455956;17,445159;32,494977;32,34735;68,706481;24,824418;65,619944;29,560013;
15/10/2020 14:52:54,622;39,456727;17,445006;32,495285;32,347042;68,757924;24,824418;65,722828;29,611459;
15/10/2020 14:52:55,622;39,45719;17,446692;32,496208;32,347504;68,603594;24,875857;65,722828;29,560013;
15/10/2020 14:52:56,620;39,458579;17,448071;32,496978;32,34658;68,603594;24,824418;65,722828;29,611459;
15/10/2020 14:52:57,620;39,461047;17,448991;32,497132;32,349506;68,655037;24,824418;65,671386;29,508566;
15/10/2020 14:52:58,622;39,459967;17,449145;32,496824;32,347504;68,603594;24,824418;65,825713;29,611459;
15/10/2020 14:52:59,620;39,465058;17,448838;32,498826;32,347812;68,397821;24,875857;65,825713;29,662905;
15/10/2020 14:53:00,620;39,46367;17,449604;32,497594;32,347042;68,397821;24,824418;65,877155;29,611459;
15/10/2020 14:53:01,621;39,460893;17,447765;32,49744;32,347042;68,449264;24,927296;65,774271;29,662905;
15/10/2020 14:53:02,621;39,465521;17,450064;32,497594;32,346734;68,449264;24,875857;65,928598;29,508566;
15/10/2020 14:53:03,621;39,46583;17,450064;32,498518;32,343963;68,397821;24,824418;66,031482;29,662905;
15/10/2020 14:53:04,620;39,46583;17,450831;32,49821;32,344733;68,449264;24,824418;65,928598;29,611459;
15/10/2020 14:53:05,620;39,467836;17,451597;32,498364;32,341961;68,346378;24,875857;66,082925;29,662905;
15/10/2020 14:53:06,620;39,46799;17,45221;32,498364;32,340729;68,294935;24,875857;65,928598;29,662905;
15/10/2020 14:53:07,620;39,472464;17,450984;32,497132;32,33919;68,294935;24,824418;66,082925;29,662905;
15/10/2020 14:53:08,621;39,472156;17,452517;32,498056;32,341807;68,294935;24,824418;65,928598;29,662905;
15/10/2020 14:53:09,621;39,472464;17,450524;32,498672;32,341037;68,140605;24,824418;66,134367;29,662905;
15/10/2020 14:53:10,620;39,472773;17,450218;32,499288;32,340883;68,140605;24,875857;66,082925;29,714351;
15/10/2020 14:53:11,620;39,474933;17,451291;32,49898;32,340575;68,294935;24,875857;66,134367;29,508566;
15/10/2020 14:53:12,620;39,473081;17,449451;32,501135;32,341499;68,346378;24,875857;66,082925;29,714351;
15/10/2020 14:53:13,620;39,475396;17,448838;32,502521;32,342423;68,346378;24,978735;66,134367;29,714351;
15/10/2020 14:53:14,620;39,473698;17,448071;32,502521;32,341653;68,243492;24,875857;66,185809;29,611459;
15/10/2020 14:53:15,621;39,474933;17,447765;32,504214;32,341499;68,346378;24,824418;66,082925;29,662905;
15/10/2020 14:53:16,620;39,47123;17,446079;32,505446;32,338112;68,294935;24,824418;66,134367;29,765797;
15/10/2020 14:53:17,622;39,46907;17,441786;32,506062;32,336418;68,192048;24,72154;66,082925;29,662905;
15/10/2020 14:53:18,620;39,467064;17,441173;32,506216;32,333801;68,346378;24,772979;66,237251;29,765797;
15/10/2020 14:53:19,622;39,467064;17,4401;32,50637;32,333647;68,346378;24,772979;66,237251;29,714351;
15/10/2020 14:53:20,622;39,464596;17,436114;32,506216;32,329952;68,294935;24,824418;66,237251;29,714351;
15/10/2020 14:53:21,621;39,462281;17,434888;32,505754;32,328874;68,192048;24,875857;66,185809;29,662905;
15/10/2020 14:53:22,620;39,45935;17,433049;32,510373;32,329798;68,192048;24,824418;66,288694;29,714351;
15/10/2020 14:53:23,622;39,456727;17,431516;32,508217;32,32949;68,294935;24,824418;66,237251;29,765797;
15/10/2020 14:53:24,620;39,455956;17,42615;32,506832;32,331799;68,294935;24,824418;66,443021;29,714351;
15/10/2020 14:53:25,620;39,455647;17,425384;32,50637;32,331799;68,294935;24,824418;66,443021;29,765797;
15/10/2020 14:53:26,620;39,454413;17,424311;32,507448;32,331337;68,449264;24,824418;66,443021;29,714351;
15/10/2020 14:53:27,621;39,452407;17,424157;32,506986;32,333647;68,449264;24,772979;66,391578;29,714351;
15/10/2020 14:53:28,620;39,450556;17,421398;32,507294;32,333493;68,397821;24,875857;66,443021;29,611459;
15/10/2020 14:53:29,622;39,449939;17,420172;32,505138;32,334571;68,449264;24,824418;66,391578;29,765797;
15/10/2020 14:53:30,621;39,446544;17,419099;32,5056;32,334109;68,552151;24,72154;66,391578;29,714351;
15/10/2020 14:53:31,621;39,445464;17,418792;32,504676;32,336726;68,552151;24,824418;66,443021;29,765797;
15/10/2020 14:53:32,621;39,447933;17,418332;32,504984;32,340421;68,500708;24,875857;66,391578;29,765797;
15/10/2020 14:53:33,622;39,445464;17,414807;32,503137;32,340267;68,552151;24,927296;66,494463;29,817243;
15/10/2020 14:53:34,622;39,44639;17,417413;32,503599;32,343193;68,552151;24,875857;66,443021;29,817243;
15/10/2020 14:53:35,622;39,446699;17,41542;32,503599;32,344887;68,655037;24,824418;66,391578;29,817243;
15/10/2020 14:53:36,620;39,448704;17,416339;32,503291;32,346888;68,757924;24,927296;66,443021;29,817243;
15/10/2020 14:53:37,620;39,447933;17,414807;32,501135;32,351199;68,706481;24,824418;66,391578;29,817243;
15/10/2020 14:53:38,621;39,445619;17,415266;32,501905;32,355049;68,706481;24,875857;66,391578;29,765797;
15/10/2020 14:53:39,621;39,448859;17,416186;32,500365;32,355664;68,809367;24,875857;66,443021;29,817243;
15/10/2020 14:53:40,620;39,449167;17,416799;32,501289;32,357204;68,757924;24,824418;66,443021;29,868689;
15/10/2020 14:53:41,621;39,44855;17,416646;32,500057;32,362131;68,86081;24,824418;66,494463;29,817243;
15/10/2020 14:53:42,620;39,44747;17,417106;32,498826;32,362439;68,809367;24,824418;66,64879;29,920135;
15/10/2020 14:53:43,620;39,449013;17,416033;32,499595;32,364133;68,912253;24,927296;66,545905;29,817243;
15/10/2020 14:53:44,620;39,450556;17,415726;32,499903;32,364749;68,86081;24,875857;66,597348;29,868689;
15/10/2020 14:53:45,620;39,449476;17,416493;32,501751;32,363055;68,809367;24,927296;66,545905;29,868689;
15/10/2020 14:53:46,621;39,451019;17,414807;32,505292;32,361361;68,86081;24,875857;66,597348;29,817243;
15/10/2020 14:53:47,621;39,449321;17,415573;32,506216;32,362439;68,912253;24,927296;66,545905;29,868689;
15/10/2020 14:53:48,621;39,450864;17,414653;32,508063;32,360591;68,912253;24,875857;66,545905;29,817243;
15/10/2020 14:53:49,620;39,449939;17,41312;32,508679;32,361669;68,912253;24,875857;66,545905;29,920135;
15/10/2020 14:53:50,620;39,447933;17,4145;32,512066;32,35936;68,912253;24,875857;66,64879;29,817243;
15/10/2020 14:53:51,621;39,44963;17,414653;32,512682;32,358436;68,809367;24,875857;66,751675;29,920135;
15/10/2020 14:53:52,621;39,448704;17,41542;32,513144;32,355664;68,809367;24,875857;66,700232;29,868689;
15/10/2020 14:53:53,620;39,449013;17,4145;32,515454;32,354587;68,809367;24,824418;66,751675;29,868689;
15/10/2020 14:53:54,620;39,446236;17,415113;32,516839;32,349814;68,757924;24,824418;66,700232;29,868689;
15/10/2020 14:53:55,620;39,448241;17,41542;32,516531;32,350275;68,603594;24,875857;66,751675;29,817243;
15/10/2020 14:53:56,620;39,449013;17,415266;32,516531;32,346426;68,655037;24,772979;66,64879;29,920135;
15/10/2020 14:53:57,620;39,448087;17,4145;32,516377;32,345194;68,706481;24,875857;66,700232;29,868689;
15/10/2020 14:53:58,620;39,447316;17,414807;32,516685;32,341191;68,706481;24,927296;66,64879;29,868689;
15/10/2020 14:53:59,620;39,446853;17,411281;32,51607;32,336418;68,603594;24,875857;66,854559;29,868689;
15/10/2020 14:54:00,620;39,443613;17,411434;32,515608;32,334417;68,655037;24,875857;66,854559;29,662905;
15/10/2020 14:54:01,620;39,440682;17,410208;32,517917;32,331645;68,552151;24,824418;66,854559;29,817243;
15/10/2020 14:54:02,620;39,438522;17,410514;32,519457;32,331183;68,757924;24,875857;67,111771;29,971581;
15/10/2020 14:54:03,621;39,437596;17,410054;32,519765;32,326564;68,552151;24,824418;67,060328;29,868689;
15/10/2020 14:54:04,621;39,437442;17,409441;32,523614;32,324255;68,552151;24,824418;67,060328;29,868689;
15/10/2020 14:54:05,620;39,437287;17,408828;32,523922;32,321483;68,500708;24,875857;67,111771;29,868689;
15/10/2020 14:54:06,620;39,440836;17,409288;32,524692;32,321021;68,603594;24,824418;67,111771;29,971581;
15/10/2020 14:54:07,621;39,441299;17,410514;32,526231;32,318866;68,809367;24,927296;67,214655;29,868689;
15/10/2020 14:54:08,621;39,44315;17,410821;32,527309;32,316248;68,552151;24,927296;67,266098;29,971581;
15/10/2020 14:54:09,620;39,442996;17,412201;32,528849;32,314709;68,706481;24,875857;67,31754;29,920135;
15/10/2020 14:54:10,620;39,447316;17,412354;32,53008;32,314863;68,757924;24,927296;67,368982;29,920135;
15/10/2020 14:54:11,621;39,450093;17,414193;32,53008;32,312091;68,757924;24,875857;67,368982;29,920135;
15/10/2020 14:54:12,622;39,449784;17,414347;32,530388;32,312707;68,963697;24,824418;67,471867;29,920135;
15/10/2020 14:54:13,620;39,452407;17,416493;32,529772;32,311167;68,809367;24,824418;67,626194;29,971581;
15/10/2020 14:54:14,621;39,453024;17,417259;32,53316;32,313015;68,86081;24,824418;67,574752;29,868689;
15/10/2020 14:54:15,621;39,454567;17,418486;32,532236;32,314555;68,809367;24,875857;67,780521;29,971581;
15/10/2020 14:54:16,620;39,459504;17,420172;32,533467;32,314247;68,86081;24,824418;67,626194;29,868689;
15/10/2020 14:54:17,622;39,461818;17,422318;32,534237;32,314709;68,757924;24,875857;67,729078;30,023027;
15/10/2020 14:54:18,620;39,46367;17,424771;32,537624;32,312861;68,706481;24,824418;67,883405;29,971581;
15/10/2020 14:54:19,620;39,466293;17,426763;32,53901;32,312091;68,809367;24,824418;67,883405;29,920135;
15/10/2020 14:54:20,621;39,470304;17,429369;32,544399;32,309166;68,86081;24,875857;67,98629;30,023027;
15/10/2020 14:54:21,621;39,472464;17,432129;32,549788;32,309936;68,912253;24,875857;67,98629;30,023027;
15/10/2020 14:54:22,621;39,476167;17,434735;32,55025;32,307472;68,963697;24,772979;67,883405;29,868689;
15/10/2020 14:54:23,620;39,476784;17,435808;32,553021;32,304855;69,01514;24,875857;68,140617;29,971581;
15/10/2020 14:54:24,620;39,48311;17,439794;32,557332;32,301621;69,01514;24,875857;68,140617;30,023027;
15/10/2020 14:54:25,621;39,484961;17,43872;32,558256;32,300082;69,01514;24,875857;68,037732;29,971581;
15/10/2020 14:54:26,620;39,485424;17,441173;32,561181;32,300698;68,963697;24,772979;68,192059;30,12592;
15/10/2020 14:54:27,620;39,488973;17,442859;32,562105;32,298388;68,963697;24,824418;68,243502;29,920135;
15/10/2020 14:54:28,622;39,491904;17,444239;32,563799;32,295925;68,963697;24,824418;68,449271;30,023027;
15/10/2020 14:54:29,620;39,493293;17,445159;32,564722;32,292537;69,066583;24,875857;68,397828;29,920135;
15/10/2020 14:54:30,620;39,494218;17,447152;32,5658;32,29146;69,01514;24,875857;68,500713;30,023027;
15/10/2020 14:54:31,620;39,496224;17,448531;32,565184;32,288072;69,01514;24,875857;68,449271;30,023027;
15/10/2020 14:54:32,621;39,497458;17,451137;32,565492;32,284993;69,01514;24,927296;68,449271;30,023027;
15/10/2020 14:54:33,621;39,499156;17,456043;32,564568;32,280374;69,01514;24,978735;68,603598;30,023027;
15/10/2020 14:54:34,620;39,501007;17,457423;32,56426;32,281606;69,118026;24,875857;68,603598;30,074474;
15/10/2020 14:54:35,621;39,504247;17,460335;32,566878;32,279912;69,323799;24,875857;68,552155;30,074474;
15/10/2020 14:54:36,620;39,507178;17,464014;32,563645;32,279758;69,323799;24,875857;68,500713;29,971581;
15/10/2020 14:54:37,621;39,509184;17,468766;32,563337;32,281144;69,426686;24,824418;68,603598;30,074474;
15/10/2020 14:54:38,622;39,511807;17,470759;32,561489;32,280836;69,529572;24,824418;68,500713;30,074474;
15/10/2020 14:54:39,621;39,514276;17,471986;32,561951;32,280374;69,529572;24,824418;68,603598;30,023027;
15/10/2020 14:54:40,621;39,514276;17,473519;32,561489;32,280066;69,683902;24,875857;68,500713;30,074474;
15/10/2020 14:54:41,620;39,517824;17,477964;32,55841;32,280682;69,735345;24,824418;68,65504;30,074474;
15/10/2020 14:54:42,621;39,516436;17,478424;32,559641;32,279604;69,632458;24,978735;68,552155;30,023027;
15/10/2020 14:54:43,621;39,518596;17,481337;32,55764;32,279758;69,683902;24,978735;68,603598;30,074474;
15/10/2020 14:54:44,620;39,521064;17,482563;32,557486;32,278064;69,735345;24,927296;68,603598;30,12592;
15/10/2020 14:54:45,621;39,523687;17,485782;32,552713;32,274831;69,735345;24,875857;68,552155;30,023027;
15/10/2020 14:54:46,620;39,52415;17,489002;32,552867;32,275601;69,735345;24,875857;68,65504;30,12592;
15/10/2020 14:54:47,622;39,526001;17,488848;32,550712;32,276371;69,735345;24,875857;68,552155;30,12592;
15/10/2020 14:54:48,621;39,527544;17,489615;32,54871;32,273907;69,683902;24,927296;68,552155;30,074474;
15/10/2020 14:54:49,622;39,528007;17,491148;32,547786;32,273445;69,735345;24,772979;68,449271;30,12592;
15/10/2020 14:54:50,620;39,530476;17,493907;32,545015;32,273753;69,632458;24,824418;68,603598;30,177366;
15/10/2020 14:54:51,621;39,532173;17,493447;32,541936;32,271752;69,735345;24,824418;68,552155;30,12592;
15/10/2020 14:54:52,620;39,532019;17,493141;32,541936;32,272214;69,683902;24,824418;68,65504;30,177366;
15/10/2020 14:54:53,621;39,530322;17,494827;32,53901;32,270366;69,529572;24,875857;68,552155;30,12592;
15/10/2020 14:54:54,622;39,535722;17,498353;32,536085;32,268673;69,581015;24,927296;68,65504;30,12592;
15/10/2020 14:54:55,620;39,53711;17,499426;32,533775;32,268673;69,581015;24,875857;68,603598;30,177366;
15/10/2020 14:54:56,622;39,536956;17,500806;32,534237;32,265439;69,838231;24,824418;68,603598;30,12592;
15/10/2020 14:54:57,621;39,539116;17,504485;32,53085;32,265747;69,426686;24,927296;68,603598;30,12592;
15/10/2020 14:54:58,620;39,544053;17,507857;32,528387;32,265747;69,375242;24,927296;68,603598;30,12592;
15/10/2020 14:54:59,620;39,549762;17,509544;32,526231;32,266671;69,478129;24,927296;68,552155;30,537488;
15/10/2020 14:55:00,620;39,553773;17,510003;32,52346;32,265593;69,323799;24,824418;68,552155;30,177366;
15/10/2020 14:55:01,620;39,557322;17,512303;32,523768;32,266671;69,118026;24,875857;68,552155;30,177366;
15/10/2020 14:55:02,622;39,557631;17,514602;32,520381;32,267903;69,169469;24,824418;68,552155;30,074474;
15/10/2020 14:55:03,620;39,557939;17,514756;32,517301;32,268827;68,86081;24,772979;68,603598;30,177366;
15/10/2020 14:55:04,621;39,559636;17,517515;32,518379;32,268827;69,01514;24,875857;68,552155;30,12592;
15/10/2020 14:55:05,621;39,559173;17,515675;32,516839;32,270366;68,809367;24,927296;68,603598;30,177366;
15/10/2020 14:55:06,622;39,560408;17,517668;32,516531;32,271906;68,809367;24,875857;68,500713;30,228812;
15/10/2020 14:55:07,621;39,565962;17,520274;32,515454;32,275755;68,86081;24,875857;68,65504;30,177366;
15/10/2020 14:55:08,621;39,567042;17,519048;32,517147;32,276679;68,757924;24,875857;68,552155;30,177366;
15/10/2020 14:55:09,621;39,566271;17,521041;32,515762;32,277911;68,809367;24,824418;68,500713;30,177366;
15/10/2020 14:55:10,622;39,565499;17,522574;32,516993;32,279142;68,809367;24,824418;68,449271;30,12592;
15/10/2020 14:55:11,621;39,568122;17,52472;32,514068;32,280682;68,757924;24,824418;68,706482;30,074474;
15/10/2020 14:55:12,621;39,570437;17,525333;32,513452;32,280066;68,963697;24,824418;68,757925;30,280258;
15/10/2020 14:55:13,620;39,572442;17,525793;32,511913;32,28099;68,706481;24,824418;68,706482;30,074474;
15/10/2020 14:55:14,621;39,571517;17,526866;32,509295;32,282376;68,706481;24,824418;68,706482;30,228812;
15/10/2020 14:55:15,621;39,571208;17,525947;32,507756;32,280682;68,603594;24,772979;68,706482;30,12592;
15/10/2020 14:55:16,621;39,571362;17,52748;32,50637;32,279604;68,706481;24,875857;68,757925;30,228812;
15/10/2020 14:55:17,620;39,573214;17,526253;32,504214;32,276833;68,757924;24,824418;68,706482;30,177366;
15/10/2020 14:55:18,620;39,575065;17,525333;32,502675;32,273138;68,757924;24,927296;68,809367;30,228812;
15/10/2020 14:55:19,621;39,572905;17,524873;32,499442;32,270212;68,757924;24,927296;68,65504;30,074474;
15/10/2020 14:55:20,621;39,570282;17,522881;32,493129;32,262822;68,706481;24,875857;68,809367;30,280258;
15/10/2020 14:55:21,620;39,568122;17,519815;32,489126;32,259743;68,757924;24,875857;68,65504;30,228812;
15/10/2020 14:55:22,620;39,568739;17,519661;32,484353;32,256355;68,706481;24,875857;68,706482;30,12592;
15/10/2020 14:55:23,620;39,566734;17,518895;32,479272;32,25266;68,86081;24,927296;68,706482;30,12592;
15/10/2020 14:55:24,621;39,564111;17,514449;32,470651;32,247887;68,86081;24,875857;68,706482;30,177366;
15/10/2020 14:55:25,621;39,562722;17,514449;32,468033;32,24373;68,809367;24,824418;68,757925;30,177366;
15/10/2020 14:55:26,620;39,560253;17,513989;32,462183;32,239727;68,912253;24,824418;68,603598;30,177366;
15/10/2020 14:55:27,620;39,559636;17,514602;32,459258;32,23557;68,86081;24,824418;68,706482;30,228812;
15/10/2020 14:55:28,620;39,557476;17,51123;32,453099;32,227564;68,809367;24,824418;68,757925;30,12592;
15/10/2020 14:55:29,620;39,556859;17,510463;32,449558;32,225408;68,86081;24,824418;68,706482;30,280258;
15/10/2020 14:55:30,621;39,554545;17,51077;32,449712;32,222637;68,86081;24,927296;68,706482;30,177366;
15/10/2020 14:55:31,621;39,556088;17,511383;32,447403;32,219712;68,963697;24,927296;68,809367;30,177366;
15/10/2020 14:55:32,621;39,554236;17,511996;32,442014;32,214477;69,066583;24,824418;68,809367;30,228812;
15/10/2020 14:55:33,620;39,553156;17,511996;32,438473;32,21186;69,066583;24,875857;68,912252;30,228812;
15/10/2020 14:55:34,621;39,553002;17,51123;32,435702;32,208165;69,066583;24,875857;68,860809;30,280258;
15/10/2020 14:55:35,620;39,552076;17,511843;32,432776;32,205701;69,066583;24,875857;68,912252;30,228812;
15/10/2020 14:55:36,621;39,551613;17,512303;32,430467;32,203238;69,169469;24,875857;68,912252;30,280258;
15/10/2020 14:55:37,621;39,552848;17,511843;32,422153;32,198773;69,169469;24,875857;68,809367;30,177366;
15/10/2020 14:55:38,621;39,552848;17,512916;32,418766;32,195847;69,066583;24,772979;68,912252;30,331704;
15/10/2020 14:55:39,620;39,553928;17,513223;32,41738;32,193384;69,066583;24,772979;69,066578;30,177366;
15/10/2020 14:55:40,621;39,554699;17,513223;32,413993;32,190921;69,118026;24,824418;69,066578;30,228812;
15/10/2020 14:55:41,620;39,552693;17,513376;32,407835;32,188611;68,963697;24,875857;68,912252;30,177366;
15/10/2020 14:55:42,621;39,553465;17,513683;32,40491;32,184146;68,963697;24,824418;69,066578;30,228812;
15/10/2020 14:55:43,620;39,554236;17,513529;32,402908;32,182453;69,066583;24,772979;69,015136;30,280258;
15/10/2020 14:55:44,621;39,55439;17,511996;32,398136;32,182299;68,809367;24,927296;68,860809;30,331704;
15/10/2020 14:55:45,620;39,555933;17,511383;32,391361;32,178604;68,963697;24,875857;69,015136;30,331704;
15/10/2020 14:55:46,621;39,555162;17,51123;32,389052;32,179681;68,757924;25,030174;69,015136;30,228812;
