Time;PT100 1 [ºC];PT100 2 [ºC];PT100 3 [ºC];PT100 4 [ºC];Umidade 1 [%];Temp. TH 1 [ºC];Umidade 2 [%];Temp. TH 2 [ºC];
18/09/2020 14:49:00,321;37,897739;-24,376329;33,618783;31,830668;63,202056;25,853198;65,362732;29,611459;
18/09/2020 14:49:01,320;37,896351;-24,374966;33,620632;31,832824;63,202056;25,647442;65,414174;29,662905;
18/09/2020 14:49:02,320;37,897276;-24,375269;33,622326;31,836364;63,047726;25,698881;65,31129;29,611459;
18/09/2020 14:49:03,320;37,898202;-24,372998;33,62556;31,843292;63,253499;25,596003;65,465617;29,662905;
18/09/2020 14:49:04,319;37,897893;-24,374815;33,626638;31,845447;63,150613;25,596003;65,362732;29,560013;
18/09/2020 14:49:05,320;37,897585;-24,374058;33,627254;31,849296;63,202056;25,698881;65,414174;29,560013;
18/09/2020 14:49:06,319;37,89959;-24,379206;33,627408;31,852221;63,253499;25,698881;65,465617;29,611459;
18/09/2020 14:49:07,320;37,89851;-24,369061;33,630026;31,857763;63,202056;25,698881;65,362732;29,611459;
18/09/2020 14:49:08,320;37,89851;-24,368304;33,631567;31,861612;63,202056;25,698881;65,517059;29,508566;
18/09/2020 14:49:09,321;37,898356;-24,370878;33,632183;31,863305;63,253499;25,698881;65,31129;29,611459;
18/09/2020 14:49:10,320;37,898973;-24,3786;33,632799;31,865152;63,407829;25,698881;65,362732;29,662905;
18/09/2020 14:49:11,320;37,898048;-24,379509;33,632953;31,870694;63,407829;25,698881;65,414174;29,611459;
18/09/2020 14:49:12,320;37,899744;-24,381174;33,633261;31,874235;63,356386;25,647442;65,414174;29,611459;
18/09/2020 14:49:13,320;37,898356;-24,377389;33,636649;31,876852;63,356386;25,698881;65,414174;29,765797;
18/09/2020 14:49:14,320;37,898664;-24,374815;33,637419;31,878854;63,304942;25,698881;65,362732;29,560013;
18/09/2020 14:49:15,320;37,900052;-24,372544;33,640037;31,884088;63,459272;25,698881;65,414174;29,714351;
18/09/2020 14:49:16,320;37,89959;-24,374815;33,642964;31,886243;63,459272;25,801759;65,465617;29,662905;
18/09/2020 14:49:17,320;37,900669;-24,372695;33,645274;31,88963;63,562159;25,801759;65,671386;29,611459;
18/09/2020 14:49:18,320;37,900206;-24,378449;33,645428;31,892555;63,510715;25,698881;65,671386;29,714351;
18/09/2020 14:49:19,320;37,899898;-24,372241;33,647276;31,896404;63,510715;25,698881;65,722828;29,611459;
18/09/2020 14:49:20,320;37,900978;-24,369212;33,648662;31,901792;63,716488;25,544564;65,877155;29,714351;
18/09/2020 14:49:21,320;37,901132;-24,365427;33,650818;31,906103;63,613602;25,647442;65,98004;29,662905;
18/09/2020 14:49:22,320;37,900515;-24,366487;33,651435;31,911491;63,665045;25,647442;66,031482;29,714351;
18/09/2020 14:49:23,320;37,900052;-24,366184;33,65128;31,918265;63,716488;25,698881;66,082925;29,714351;
18/09/2020 14:49:24,321;37,901286;-24,36679;33,652359;31,931504;63,767931;25,698881;66,288694;29,765797;
18/09/2020 14:49:25,320;37,901132;-24,363459;33,653899;31,936585;63,716488;25,698881;66,288694;29,765797;
18/09/2020 14:49:26,320;37,900052;-24,358462;33,654823;31,943205;63,767931;25,698881;66,237251;29,662905;
18/09/2020 14:49:27,320;37,899435;-24,355585;33,655285;31,949209;63,819375;25,75032;66,288694;29,714351;
18/09/2020 14:49:28,320;37,898973;-24,355737;33,654207;31,959369;63,716488;25,75032;66,340136;29,662905;
18/09/2020 14:49:29,320;37,899127;-24,359976;33,655131;31,966297;63,767931;25,647442;66,443021;29,765797;
18/09/2020 14:49:30,319;37,89959;-24,36043;33,655285;31,973379;63,613602;25,698881;66,391578;29,611459;
18/09/2020 14:49:31,319;37,899744;-24,363762;33,657133;31,978921;63,459272;25,596003;66,443021;29,714351;
18/09/2020 14:49:32,321;37,900206;-24,362247;33,658057;31,989082;63,459272;25,698881;66,494463;29,868689;
18/09/2020 14:49:33,320;37,897739;-24,365124;33,658673;31,995702;63,253499;25,75032;66,545905;29,714351;
18/09/2020 14:49:34,320;37,899127;-24,359371;33,660829;31,998935;63,047726;25,698881;67,163213;29,868689;
18/09/2020 14:49:35,320;37,900361;-24,362399;33,658211;32,004478;62,94484;25,647442;66,597348;29,817243;
18/09/2020 14:49:36,320;37,900361;-24,36255;33,660367;32,007249;62,584737;25,698881;66,700232;29,817243;
18/09/2020 14:49:37,320;37,900515;-24,370878;33,658365;32,012329;62,687624;25,698881;66,64879;29,817243;
18/09/2020 14:49:38,320;37,900515;-24,363913;33,656517;32,014946;62,378964;25,75032;66,64879;29,714351;
18/09/2020 14:49:39,320;37,90144;-24,370272;33,656363;32,017102;62,070305;25,698881;66,700232;29,868689;
18/09/2020 14:49:40,320;37,900361;-24,36361;33,655593;32,019411;62,070305;25,698881;66,64879;29,817243;
18/09/2020 14:49:41,320;37,901749;-24,362853;33,651435;32,023568;61,710203;25,698881;66,854559;29,868689;
18/09/2020 14:49:42,320;37,900361;-24,362247;33,650972;32,025261;61,915975;25,698881;66,803117;29,765797;
18/09/2020 14:49:43,320;37,902057;-24,364216;33,647584;32,026647;61,401543;25,75032;66,854559;29,714351;
18/09/2020 14:49:44,320;37,903291;-24,367244;33,646198;32,026185;61,247214;25,75032;66,854559;29,920135;
18/09/2020 14:49:45,320;37,902211;-24,363307;33,643272;32,028648;61,298657;25,75032;66,854559;29,714351;
18/09/2020 14:49:46,320;37,901749;-24,364519;33,640037;32,027417;61,092884;25,698881;66,700232;29,817243;
18/09/2020 14:49:47,320;37,903291;-24,363762;33,637111;32,029264;61,092884;25,647442;66,957444;29,817243;
18/09/2020 14:49:48,320;37,902982;-24,372392;33,632953;32,029572;60,938554;25,75032;67,008886;29,868689;
18/09/2020 14:49:49,320;37,90144;-24,377995;33,630334;32,031112;60,732781;25,698881;67,008886;29,868689;
18/09/2020 14:49:50,320;37,902674;-24,372695;33,628486;32,032497;60,784225;25,647442;66,906001;29,817243;
18/09/2020 14:49:51,320;37,903137;-24,379509;33,625714;32,034499;60,527009;25,647442;67,060328;29,920135;
18/09/2020 14:49:52,320;37,903291;-24,37648;33,62402;32,034037;60,475565;25,75032;67,060328;29,817243;
18/09/2020 14:49:53,320;37,902674;-24,369515;33,621402;32,033729;60,475565;25,75032;67,163213;29,868689;
18/09/2020 14:49:54,320;37,902982;-24,379054;33,618629;32,03804;60,629895;25,698881;67,111771;29,920135;
18/09/2020 14:49:55,320;37,902674;-24,376935;33,616165;32,037578;60,527009;25,647442;67,060328;29,868689;
18/09/2020 14:49:56,321;37,903599;-24,380266;33,613393;32,040503;60,527009;25,75032;67,163213;29,868689;
18/09/2020 14:49:57,320;37,902211;-24,379054;33,612315;32,040041;60,629895;25,75032;67,111771;29,868689;
18/09/2020 14:49:58,320;37,902828;-24,37648;33,609388;32,042966;60,681338;25,647442;67,163213;29,971581;
18/09/2020 14:49:59,320;37,902828;-24,372089;33,607078;32,043428;60,784225;25,698881;67,111771;29,920135;
18/09/2020 14:50:00,320;37,902674;-24,376178;33,606308;32,042966;60,784225;25,647442;67,214655;29,920135;
18/09/2020 14:50:01,320;37,902674;-24,365427;33,606154;32,045737;60,887111;25,698881;67,31754;29,868689;
18/09/2020 14:50:02,320;37,902982;-24,373603;33,603382;32,048355;61,144327;25,698881;67,266098;29,971581;
18/09/2020 14:50:03,320;37,902982;-24,374663;33,60292;32,050048;61,19577;25,698881;67,266098;29,920135;
18/09/2020 14:50:04,320;37,90252;-24,36997;33,601226;32,050202;61,401543;25,698881;67,266098;29,920135;
18/09/2020 14:50:05,320;37,903291;-24,372695;33,5983;32,050202;61,452986;25,647442;67,266098;29,971581;
18/09/2020 14:50:06,320;37,903137;-24,380114;33,593063;32,051742;61,761646;25,647442;67,368982;29,971581;
18/09/2020 14:50:07,320;37,902057;-24,37966;33,590753;32,05205;61,864532;25,596003;67,368982;29,971581;
18/09/2020 14:50:08,320;37,90252;-24,376783;33,588135;32,053127;61,915975;25,698881;67,420425;29,868689;
18/09/2020 14:50:09,320;37,901286;-24,381628;33,585824;32,053589;61,864532;25,698881;67,368982;29,920135;
18/09/2020 14:50:10,320;37,900669;-24,375118;33,582436;32,052973;62,018862;25,75032;67,368982;29,868689;
18/09/2020 14:50:11,320;37,900515;-24,371484;33,577662;32,051742;62,018862;25,75032;67,471867;30,023027;
18/09/2020 14:50:12,320;37,897739;-24,379357;33,572887;32,050048;61,915975;25,698881;67,368982;30,023027;
18/09/2020 14:50:13,320;37,898356;-24,374512;33,570423;32,050048;61,915975;25,75032;67,471867;30,023027;
18/09/2020 14:50:14,320;37,896814;-24,371938;33,567343;32,048201;61,915975;25,698881;67,420425;29,920135;
18/09/2020 14:50:15,321;37,89666;-24,372241;33,563647;32,045122;61,864532;25,647442;67,368982;29,920135;
18/09/2020 14:50:16,320;37,896351;-24,377086;33,561183;32,04389;61,864532;25,698881;67,471867;30,023027;
18/09/2020 14:50:17,320;37,896043;-24,375875;33,560412;32,04389;61,710203;25,698881;67,368982;29,971581;
18/09/2020 14:50:18,320;37,895272;-24,376632;33,557024;32,040811;61,761646;25,801759;67,471867;29,971581;
18/09/2020 14:50:19,321;37,89373;-24,381931;33,552712;32,038963;61,761646;25,698881;67,368982;30,074474;
18/09/2020 14:50:20,320;37,89373;-24,397527;33,5484;32,039579;61,658759;25,75032;67,420425;29,868689;
18/09/2020 14:50:21,319;37,892804;-24,391016;33,545935;32,037732;61,658759;25,75032;67,523309;30,074474;
18/09/2020 14:50:22,320;37,891571;-24,383748;33,543625;32,037886;61,658759;25,75032;67,266098;30,023027;
18/09/2020 14:50:23,320;37,89265;-24,387382;33,541469;32,036346;61,658759;25,698881;67,31754;30,023027;
18/09/2020 14:50:24,320;37,891725;-24,379054;33,535617;32,033421;61,658759;25,698881;67,31754;30,074474;
18/09/2020 14:50:25,320;37,890337;-24,383143;33,532075;32,034037;61,658759;25,698881;67,214655;29,920135;
18/09/2020 14:50:26,320;37,891416;-24,385717;33,527916;32,033113;61,607316;25,647442;67,31754;30,074474;
18/09/2020 14:50:27,319;37,88972;-24,385868;33,52499;32,030188;61,555873;25,75032;67,266098;29,971581;
18/09/2020 14:50:28,320;37,888949;-24,385565;33,518676;32,028802;61,658759;25,801759;67,111771;29,971581;
18/09/2020 14:50:29,320;37,888024;-24,386474;33,515749;32,026955;61,658759;25,75032;67,060328;29,971581;
18/09/2020 14:50:30,320;37,887407;-24,389048;33,512977;32,026955;61,658759;25,698881;67,266098;29,971581;
18/09/2020 14:50:31,320;37,88679;-24,39041;33,512053;32,027417;61,658759;25,596003;67,31754;29,971581;
18/09/2020 14:50:32,320;37,886636;-24,391925;33,507125;32,026647;61,710203;25,698881;67,214655;29,971581;
18/09/2020 14:50:33,320;37,885711;-24,385111;33,503429;32,027725;61,607316;25,698881;67,266098;29,971581;
18/09/2020 14:50:34,320;37,885402;-24,380569;33,503583;32,027725;61,607316;25,647442;67,060328;29,971581;
18/09/2020 14:50:35,321;37,88386;-24,389805;33,501581;32,027725;61,607316;25,75032;67,368982;29,971581;
18/09/2020 14:50:36,320;37,885094;-24,388896;33,498654;32,028494;61,658759;25,75032;67,471867;30,023027;
18/09/2020 14:50:37,320;37,882164;-24,388442;33,498346;32,028802;61,658759;25,75032;67,368982;29,971581;
18/09/2020 14:50:38,321;37,883243;-24,387534;33,496652;32,030496;61,607316;25,698881;67,626194;29,971581;
18/09/2020 14:50:39,320;37,882935;-24,380871;33,494342;32,027109;61,761646;25,75032;67,523309;30,074474;
18/09/2020 14:50:40,320;37,883089;-24,386171;33,494496;32,028494;61,555873;25,698881;67,471867;29,868689;
18/09/2020 14:50:41,319;37,882164;-24,392833;33,49311;32,028802;61,452986;25,698881;67,626194;30,177366;
18/09/2020 14:50:42,321;37,881238;-24,395407;33,489876;32,028648;61,452986;25,647442;67,471867;30,074474;
18/09/2020 14:50:43,320;37,881701;-24,393136;33,488952;32,027879;61,247214;25,698881;67,626194;30,023027;
18/09/2020 14:50:44,320;37,881701;-24,383597;33,486334;32,026185;61,298657;25,698881;67,574752;30,023027;
18/09/2020 14:50:45,320;37,880159;-24,391773;33,48618;32,026031;61,19577;25,75032;67,677636;29,971581;
18/09/2020 14:50:46,320;37,879234;-24,389199;33,484948;32,025877;61,247214;25,698881;67,677636;30,12592;
18/09/2020 14:50:47,320;37,880313;-24,392227;33,485256;32,024953;61,247214;25,698881;67,729078;30,023027;
18/09/2020 14:50:48,320;37,879234;-24,39147;33,485718;32,024338;61,092884;25,698881;67,729078;30,074474;
18/09/2020 14:50:49,320;37,879388;-24,386322;33,484948;32,02249;61,092884;25,596003;67,626194;30,074474;
18/09/2020 14:50:50,319;37,878308;-24,39465;33,485564;32,022336;61,092884;25,698881;67,677636;30,023027;
18/09/2020 14:50:51,320;37,878925;-24,390713;33,485102;32,023106;61,041441;25,698881;67,780521;30,12592;
18/09/2020 14:50:52,320;37,879696;-24,396467;33,486026;32,02403;61,041441;25,698881;67,729078;30,074474;
18/09/2020 14:50:53,320;37,87692;-24,395861;33,487412;32,023722;61,092884;25,698881;67,883405;30,023027;
18/09/2020 14:50:54,320;37,87692;-24,393136;33,489876;32,022952;61,144327;25,801759;67,831963;29,920135;
18/09/2020 14:50:55,320;37,876766;-24,393287;33,49311;32,023414;61,19577;25,698881;67,780521;30,023027;
18/09/2020 14:50:56,320;37,877537;-24,392833;33,497422;32,023722;61,092884;25,75032;67,98629;30,12592;
18/09/2020 14:50:57,320;37,876766;-24,39253;33,502043;32,024646;61,092884;25,698881;67,98629;30,12592;
18/09/2020 14:50:58,320;37,875687;-24,390108;33,509281;32,023722;61,144327;25,647442;67,98629;30,023027;
18/09/2020 14:50:59,320;37,875533;-24,394347;33,513593;32,024646;61,144327;25,647442;67,98629;30,12592;
18/09/2020 14:51:00,320;37,875224;-24,403432;33,518984;32,024492;61,19577;25,596003;67,883405;30,074474;
18/09/2020 14:51:01,320;37,874607;-24,39889;33,523758;32,024184;61,247214;25,698881;67,98629;30,074474;
18/09/2020 14:51:02,320;37,873682;-24,40434;33,533923;32,02403;61,19577;25,801759;68,037732;30,12592;
18/09/2020 14:51:03,320;37,872757;-24,403432;33,538543;32,023568;61,247214;25,801759;67,934848;30,023027;
18/09/2020 14:51:04,320;37,873219;-24,401918;33,544703;32,021874;61,19577;25,75032;67,98629;30,177366;
18/09/2020 14:51:05,320;37,873374;-24,399798;33,54994;32,022182;61,3501;25,75032;67,883405;30,023027;
18/09/2020 14:51:06,320;37,874299;-24,401766;33,560258;32,022182;61,144327;25,698881;68,037732;30,177366;
18/09/2020 14:51:07,320;37,87214;-24,400101;33,564571;32,021413;61,247214;25,698881;67,883405;30,177366;
18/09/2020 14:51:08,321;37,872448;-24,401009;33,569499;32,019873;61,092884;25,647442;68,140617;30,074474;
18/09/2020 14:51:09,321;37,873065;-24,402978;33,573966;32,019873;61,298657;25,698881;68,089175;30,074474;
18/09/2020 14:51:10,320;37,87214;-24,405249;33,583668;32,018949;61,298657;25,698881;68,037732;30,074474;
18/09/2020 14:51:11,321;37,87214;-24,412365;33,588751;32,018949;61,298657;25,698881;68,192059;30,074474;
18/09/2020 14:51:12,320;37,871831;-24,405703;33,592293;32,018949;61,3501;25,75032;68,089175;30,228812;
18/09/2020 14:51:13,320;37,871523;-24,405703;33,595989;32,017256;61,50443;25,698881;68,140617;30,177366;
18/09/2020 14:51:14,320;37,871215;-24,405098;33,60061;32,017718;61,555873;25,801759;68,294944;30,12592;
18/09/2020 14:51:15,320;37,871831;-24,40646;33,603844;32,017102;61,50443;25,698881;68,192059;30,074474;
18/09/2020 14:51:16,320;37,872448;-24,413425;33,606924;32,015562;61,607316;25,75032;68,243502;30,12592;
18/09/2020 14:51:17,321;37,871677;-24,406763;33,608772;32,014485;61,555873;25,647442;68,294944;30,177366;
18/09/2020 14:51:18,320;37,871677;-24,412365;33,607848;32,013869;61,813089;25,75032;68,243502;30,074474;
18/09/2020 14:51:19,320;37,872448;-24,412365;33,610929;32,011713;61,915975;25,75032;68,294944;30,177366;
18/09/2020 14:51:20,320;37,87214;-24,414031;33,613701;32,011252;61,915975;25,801759;68,294944;30,177366;
18/09/2020 14:51:21,321;37,871215;-24,410094;33,613547;32,008788;62,070305;25,75032;68,346386;30,12592;
18/09/2020 14:51:22,320;37,87214;-24,413425;33,610621;32,008942;62,121748;25,75032;68,294944;30,177366;
18/09/2020 14:51:23,320;37,872448;-24,412063;33,612161;32,011559;62,173192;25,647442;68,243502;30,12592;
18/09/2020 14:51:24,319;37,871677;-24,414939;33,612315;32,016178;62,327521;25,698881;68,449271;30,228812;
18/09/2020 14:51:25,320;37,870289;-24,41933;33,615241;32,021413;62,327521;25,698881;68,243502;30,074474;
18/09/2020 14:51:26,320;37,872757;-24,418573;33,616627;32,026185;62,430408;25,75032;68,449271;30,228812;
18/09/2020 14:51:27,320;37,869673;-24,422813;33,620323;32,038963;62,430408;25,75032;68,346386;30,074474;
18/09/2020 14:51:28,320;37,870444;-24,425387;33,62479;32,040965;62,533294;25,698881;68,397828;30,12592;
18/09/2020 14:51:29,320;37,86921;-24,421299;33,626638;32,043736;62,533294;25,75032;68,500713;30,177366;
18/09/2020 14:51:30,320;37,869056;-24,418573;33,629256;32,048355;62,533294;25,698881;68,500713;30,12592;
18/09/2020 14:51:31,320;37,868593;-24,422359;33,630334;32,048201;62,378964;25,75032;68,65504;30,177366;
18/09/2020 14:51:32,321;37,86813;-24,410548;33,634493;32,050356;62,224635;25,75032;68,500713;30,177366;
18/09/2020 14:51:33,320;37,868593;-24,42357;33,636187;32,053743;62,173192;25,698881;68,603598;30,228812;
18/09/2020 14:51:34,320;37,869056;-24,410397;33,637265;32,054975;62,070305;25,698881;68,500713;30,12592;
18/09/2020 14:51:35,320;37,869981;-24,420542;33,639729;32,053589;62,070305;25,698881;68,552155;30,023027;
18/09/2020 14:51:36,319;37,871831;-24,42675;33,640653;32,05713;61,813089;25,698881;68,603598;30,228812;
18/09/2020 14:51:37,320;37,871831;-24,420542;33,642964;32,058978;61,50443;25,698881;68,552155;30,177366;
18/09/2020 14:51:38,320;37,87214;-24,425538;33,643734;32,061903;61,50443;25,647442;68,552155;30,12592;
18/09/2020 14:51:39,320;37,872757;-24,423418;33,645428;32,062365;61,401543;25,698881;68,706482;30,177366;
18/09/2020 14:51:40,320;37,873836;-24,415545;33,646044;32,062673;61,298657;25,698881;68,706482;30,177366;
18/09/2020 14:51:41,319;37,874453;-24,422359;33,645736;32,063288;61,144327;25,698881;68,706482;30,177366;
18/09/2020 14:51:42,320;37,87399;-24,423721;33,642964;32,064366;61,144327;25,75032;68,757925;30,177366;
18/09/2020 14:51:43,320;37,876458;-24,415394;33,646968;32,064674;61,092884;25,75032;68,912252;30,177366;
18/09/2020 14:51:44,319;37,87692;-24,419633;33,647892;32,06298;61,092884;25,75032;68,809367;30,228812;
18/09/2020 14:51:45,319;37,877075;-24,426447;33,645274;32,062673;61,144327;25,698881;68,860809;30,177366;
18/09/2020 14:51:46,320;37,877075;-24,420542;33,644504;32,061749;61,144327;25,75032;68,809367;30,280258;
18/09/2020 14:51:47,320;37,877383;-24,422359;33,645274;32,06375;61,041441;25,75032;68,860809;30,177366;
18/09/2020 14:51:48,321;37,87692;-24,422359;33,64435;32,063134;60,989998;25,647442;68,860809;30,228812;
18/09/2020 14:51:49,320;37,878;-24,428264;33,64281;32,063904;60,887111;25,75032;68,757925;30,228812;
18/09/2020 14:51:50,320;37,876458;-24,422661;33,642502;32,064212;60,835668;25,698881;68,860809;30,12592;
18/09/2020 14:51:51,320;37,877537;-24,423267;33,642656;32,066983;60,887111;25,698881;68,912252;30,228812;
18/09/2020 14:51:52,320;37,876766;-24,42039;33,640037;32,068831;60,784225;25,75032;68,963694;30,228812;
18/09/2020 14:51:53,320;37,877383;-24,416151;33,640499;32,070062;60,835668;25,75032;69,066578;30,280258;
18/09/2020 14:51:54,320;37,875995;-24,417059;33,637573;32,069293;60,681338;25,698881;68,963694;30,228812;
18/09/2020 14:51:55,320;37,875224;-24,416908;33,636495;32,073604;60,578452;25,698881;69,118021;30,177366;
18/09/2020 14:51:56,320;37,87507;-24,416151;33,636187;32,075451;60,629895;25,647442;69,118021;30,228812;
18/09/2020 14:51:57,320;37,874916;-24,42039;33,634801;32,076221;60,475565;25,647442;69,169463;30,12592;
18/09/2020 14:51:58,320;37,874916;-24,424176;33,633569;32,077914;60,475565;25,75032;69,118021;30,280258;
18/09/2020 14:51:59,320;37,874607;-24,415242;33,632799;32,079762;60,475565;25,698881;69,066578;30,228812;
18/09/2020 14:52:00,320;37,874145;-24,422661;33,630796;32,080839;60,475565;25,647442;69,272348;30,228812;
18/09/2020 14:52:01,320;37,874453;-24,423873;33,629564;32,080378;60,578452;25,75032;69,375232;30,280258;
18/09/2020 14:52:02,320;37,87507;-24,427052;33,623558;32,079146;60,681338;25,698881;69,220905;30,228812;
18/09/2020 14:52:03,319;37,87399;-24,415848;33,620632;32,078838;60,732781;25,698881;69,478117;30,177366;
18/09/2020 14:52:04,321;37,874607;-24,419482;33,618783;32,078838;60,681338;25,698881;69,529559;30,228812;
18/09/2020 14:52:05,320;37,874299;-24,417513;33,615703;32,077452;60,681338;25,75032;69,426675;30,228812;
18/09/2020 14:52:06,321;37,874145;-24,428415;33,608926;32,07345;60,629895;25,698881;69,478117;30,331704;
