time;sensor_PT100_1;sensor_PT100_2;sensor_PT100_3;sensor_PT100_4;sensor_humidity_1;sensor_TH_1;sensor_humidity_2;sensor_TH_2
193.0;38,600559;-14,990101;34,413437;33,199217;47,100328;27,293491;41,236289;30,228812
194.0;38,599633;-14,987824;34,416672;33,175962;47,151771;27,242052;41,236289;30,228812
195.0;38,600405;-14,982206;34,41852;33,166722;47,357544;27,190613;41,287731;31,30918
196.0;38,600405;-14,981447;34,41929;33,153015;47,254658;27,242052;41,544943;30,280258
197.0;38,599325;-14,980536;34,418674;33,142235;47,357544;27,242052;41,4935;30,228812
198.0;38,599171;-14,976436;34,413745;33,117286;47,61476;27,139174;41,956481;30,38315
199.0;38,599171;-14,976132;34,408045;33,105119;47,511874;27,190613;41,853596;30,331704
200.0;38,598708;-14,974007;34,400804;33,091105;47,76909;27,190613;42,16225;30,331704
201.0;38,598554;-14,972033;34,393718;33,079863;47,666204;27,293491;42,779558;30,177366
202.0;38,598708;-14,971729;34,385553;33,064771;47,820533;27,293491;42,779558;30,331704
203.0;38,597011;-14,966263;34,36907;33,037666;47,974863;27,190613;43,396866;30,38315
204.0;38,597165;-14,964593;34,363216;33,026578;48,026306;27,293491;43,756962;30,434596
205.0;38,596548;-14,96353;34,35613;33,012256;48,180636;27,293491;44,219943;30,38315
206.0;38,597474;-14,960949;34,347812;33,000552;48,129193;27,242052;44,940135;30,588935
207.0;38,596703;-14,957001;34,334101;32,972216;48,129193;26,727662;44,991577;30,486042
208.0;38,596394;-14,953965;34,325013;32,955431;48,129193;27,242052;45,557443;30,588935
209.0;38,59624;-14,953054;34,314229;32,938029;48,180636;27,293491;45,866097;30,640381
210.0;38,596703;-14,951991;34,300365;32,919087;47,974863;27,242052;45,968981;30,640381
211.0;38,596857;-14,950017;34,263395;32,870733;47,820533;27,242052;46,277635;30,588935
212.0;38,597011;-14,946828;34,240134;32,844862;47,717647;27,293491;46,226193;30,588935
213.0;38,597474;-14,952902;34,213639;32,81776;47,76909;27,396369;46,226193;30,640381
214.0;38,598399;-14,949713;34,184833;32,78804;47,820533;27,190613;46,329077;30,794719
215.0;38,597937;-14,944703;34,122601;32,727676;47,717647;27,242052;46,38052;30,691827
216.0;38,597937;-14,944247;34,089176;32,696263;47,717647;27,293491;46,329077;30,743273
217.0;38,596857;-14,94364;34,05575;32,664542;47,717647;27,293491;46,329077;30,794719
218.0;38,597937;-14,940907;34,023865;32,633591;47,717647;27,190613;46,38052;30,846165
219.0;38,599016;-14,9403;33,98967;32,599561;47,666204;27,293491;46,431962;30,846165
220.0;38,598091;-14,936504;33,92621;32,538432;47,717647;27,242052;46,483404;30,846165
221.0;38,597628;-14,936959;33,89602;32,507328;47,666204;27,190613;46,792058;30,743273
222.0;38,597782;-14,936656;33,86845;32,478997;47,666204;27,293491;46,894943;30,794719
223.0;38,597474;-14,934074;33,841495;32,449741;47,717647;27,293491;47,409366;30,846165
224.0;38,597011;-14,935289;33,786971;32,394311;47,717647;27,242052;47,975231;30,949057
225.0;38,596394;-14,933012;33,760479;32,368752;47,666204;27,242052;47,975231;30,949057
226.0;38,595006;-14,933012;33,731678;32,341653;47,666204;27,293491;48,541097;30,897611
227.0;38,595315;-14,933467;33,708113;32,317942;47,666204;27,242052;48,952635;30,846165
228.0;38,595006;-14,93453;33,656209;32,260666;47,871976;27,190613;49,004078;30,897611
229.0;38,594543;-14,932252;33,630642;32,233415;47,666204;27,293491;49,158405;30,846165
230.0;38,595932;-14,930278;33,605076;32,207241;47,666204;27,139174;49,106962;30,846165
231.0;38,594389;-14,930127;33,575814;32,174909;47,717647;27,242052;48,952635;30,949057
232.0;38,595469;-14,927394;33,522064;32,117943;47,666204;27,139174;48,746866;31,000503
233.0;38,594852;-14,924964;33,495882;32,090539;47,717647;27,293491;48,746866;30,949057
234.0;38,593155;-14,925875;33,463233;32,061595;47,717647;27,190613;48,335328;30,897611
235.0;38,594235;-14,927242;33,436128;32,033883;47,61476;27,242052;48,489654;31,000503
236.0;38,594081;-14,924661;33,410871;32,008326;47,563317;27,293491;47,820904;31,000503
237.0;38,593309;-14,924812;33,361128;31,959677;47,511874;27,242052;47,512251;31,000503
238.0;38,593772;-14,923901;33,333715;31,935353;47,61476;27,293491;47,615135;30,949057
239.0;38,594081;-14,921928;33,308767;31,912415;47,357544;27,190613;47,512251;31,000503
240.0;38,593309;-14,921017;33,282279;31,889168;47,460431;27,34493;47,512251;30,949057
241.0;38,593001;-14,922535;33,230844;31,843446;47,408987;27,242052;47,409366;31,000503
242.0;38,592384;-14,923446;33,205589;31,823895;47,460431;27,242052;47,460808;30,949057
243.0;38,589916;-14,922535;33,18018;31,801573;47,306101;27,293491;47,357924;31,000503
244.0;38,590687;-14,923598;33,156619;31,781868;47,254658;27,293491;47,357924;30,949057
245.0;38,59115;-14,922079;33,108419;31,739842;47,357544;27,242052;47,306481;30,949057
246.0;38,588065;-14,920865;33,086245;31,719829;47,203215;27,190613;47,255039;31,000503
247.0;38,59007;-14,922383;33,0633;31,699817;47,203215;27,190613;47,100712;31,000503
248.0;38,588528;-14,920561;33,041742;31,68119;47,048885;27,190613;47,100712;30,949057
249.0;38,588528;-14,922839;32,998318;31,645939;47,048885;27,242052;47,100712;30,897611
250.0;38,589762;-14,920865;32,979686;31,628698;47,151771;27,190613;47,100712;30,949057
251.0;38,588374;-14,920713;32,960438;31,611611;47,100328;27,242052;47,04927;30,897611
252.0;38,589762;-14,920865;32,943037;31,595909;46,894555;27,293491;47,04927;31,000503
253.0;38,589145;-14,919802;32,92302;31,5799;46,945998;27,293491;47,04927;31,103396
254.0;38,590533;-14,920409;32,889606;31,548806;47,048885;27,242052;47,409366;30,949057
255.0;38,590224;-14,918435;32,872668;31,533874;46,894555;27,242052;47,872347;31,051949
256.0;38,591458;-14,919954;32,858194;31,519558;46,945998;27,242052;47,615135;30,949057
257.0;38,589762;-14,917069;32,840948;31,503242;46,945998;27,242052;48,129558;30,949057
258.0;38,590687;-14,917069;32,812;31,476304;46,997442;27,242052;48,078116;30,949057
259.0;38,591767;-14,916461;32,797527;31,464144;46,997442;27,242052;48,438212;31,206288
260.0;38,593155;-14,916765;32,784593;31,448289;46,945998;27,242052;49,05552;30,897611
261.0;38,593618;-14,913121;32,769965;31,434897;46,997442;27,396369;49,106962;31,000503
262.0;38,59516;-14,910388;32,741788;31,409345;47,048885;27,242052;49,261289;30,897611
263.0;38,595315;-14,910995;32,728854;31,398571;47,151771;27,293491;49,415616;31,000503
264.0;38,596394;-14,908718;32,716382;31,387642;47,048885;27,190613;49,467058;30,949057
265.0;38,599479;-14,908566;32,70391;31,377791;47,151771;27,34493;49,569943;31,000503
266.0;38,601022;-14,902644;32,675426;31,361629;47,151771;27,190613;49,569943;31,000503
267.0;38,60241;-14,900519;32,659721;31,350546;47,151771;27,242052;49,569943;30,949057
268.0;38,602873;-14,899608;32,646171;31,341926;47,100328;27,293491;49,467058;31,051949
269.0;38,604878;-14,891408;32,630312;31,331306;47,048885;27,293491;49,364174;31,000503
270.0;38,604723;-14,889435;32,617225;31,321916;47,100328;27,293491;49,672828;31,103396
271.0;38,608425;-14,885031;32,586124;31,302214;47,048885;27,242052;49,72427;31,051949
